x,y,c_abs_error_t71
10.234136,7.8124943,0.15601516
9.762763,7.635646,0.1254245
10.159159,7.3159156,0.12641555
20.744534,16.838081,0.42756784
21.124409,16.54849,0.44687465
21.504282,16.2589,0.5038163
21.884157,15.969309,0.537148
21.15001,17.08897,0.42658702
21.531736,16.799046,0.45686197
21.913462,16.50912,0.5042484
21.555485,17.339859,0.43881506
21.939062,17.0496,0.44886824
11.735447,7.8928814,0.30067772
11.210017,7.7005596,0.23682016
10.684588,7.5082374,0.17396921
11.706556,7.3341937,0.2721371
11.176788,7.1363416,0.21608001
10.64702,6.9384894,0.15351021
11.677667,6.7755055,0.24614084
11.143559,6.5721235,0.20048797
11.648776,6.216818,0.22404993
20.375446,15.13151,0.46894097
20.834192,14.774809,0.46169645
21.29294,14.418108,0.47916475
21.751688,14.061407,0.5143206
20.87835,15.410776,0.4501649
21.339558,15.053933,0.44782412
21.800766,14.69709,0.4569127
21.381254,15.6900425,0.4854465
21.844921,15.333057,0.46654445
13.108899,6.8282256,0.3774615
12.622191,6.624423,0.3286891
12.135484,6.4206204,0.2722826
13.13929,6.2960696,0.34938258
12.648681,6.08608,0.2978686
12.1580715,5.87609,0.2559626
13.169681,5.7639136,0.31677115
12.67517,5.5477366,0.27354807
13.20007,5.2317576,0.2919029
20.136013,13.245154,0.5246818
20.61495,12.870557,0.525085
21.093887,12.495959,0.50568914
21.572824,12.121362,0.49055654
20.674572,13.517239,0.5283525
21.155918,13.142858,0.5241963
21.637266,12.7684765,0.5253911
21.21313,13.789323,0.5142748
21.696888,13.415158,0.53530276
14.317107,5.8203974,0.41431183
13.944762,5.624184,0.36891115
13.572416,5.427971,0.3200587
14.3862295,5.383748,0.3829689
14.0114765,5.1829047,0.33798856
13.636724,4.982061,0.3028376
14.455352,4.947099,0.3461269
14.078192,4.7416253,0.31353813
14.524474,4.51045,0.3253855
19.914343,11.324363,0.48827755
20.393957,10.944744,0.49202394
20.87357,10.565126,0.5127396
21.353184,10.185508,0.52772593
20.46717,11.590029,0.504262
20.949034,11.210986,0.5146248
21.430899,10.8319435,0.5359958
21.019997,11.855695,0.49229813
21.504112,11.477227,0.50993735
15.385134,5.0795894,0.40573645
15.098247,4.8898764,0.38632685
14.81136,4.700163,0.353563
15.435968,4.7295804,0.3836311
15.147846,4.5371013,0.35923606
14.859723,4.3446226,0.32565117
15.486804,4.379571,0.3668347
15.197445,4.1843266,0.33364153
15.53764,4.029562,0.35224456
19.69707,9.42771,0.4347845
20.163641,9.036551,0.43744943
20.630213,8.645394,0.40822247
21.096785,8.254236,0.38528812
20.249107,9.680309,0.46695668
20.71776,9.290068,0.46931046
