x,y,e11_abs_error_t71,e22_abs_error_t71,e12_abs_error_t71
11.04679,36.587643,0.0038083508,6.7753135e-05,0.0015167021
10.965466,36.34375,0.0019690325,0.000100772595,0.00033735065
11.343894,36.647263,0.0050032493,0.000120194745,0.001797142
11.26478,36.406307,0.004263264,0.00013719173,0.0015122159
12.52616,35.69359,0.0051228222,0.00017544546,0.001304917
12.388285,35.843197,0.004769383,0.0003560437,0.0009935759
12.241643,35.98205,0.0048166537,0.00035062968,0.0009815823
12.307179,35.604115,0.005002741,0.0001258942,0.0013938365
12.164921,35.748344,0.0048736786,0.00021708931,0.0012353165
12.013896,35.88182,0.0047742217,0.00030407193,0.001109344
12.0882,35.51464,0.00346102,3.6574667e-05,0.0007638028
11.941558,35.653492,0.0032948176,0.00012951356,0.00055404287
11.869219,35.425167,0.0023545306,2.6017777e-05,0.0004191203
2.0759482,34.463024,0.00018411735,0.0008670172,0.0015749192
1.7043794,34.82608,0.0019919141,0.00091365044,0.0023884
1.3328105,35.18914,0.003901367,0.0008445773,0.0030562736
1.6320688,34.238457,0.0014963327,0.0011457376,0.0022778339
1.2548895,34.602432,0.0033676377,0.001251098,0.003237858
0.8777102,34.966408,0.0037554111,0.0013363673,0.0032095471
1.1881893,34.013893,0.003287687,0.0011228435,0.0029214236
0.8053996,34.378784,0.003328037,0.0013292945,0.0030694488
0.74430984,33.789326,0.0027976092,0.0012919868,0.0028914283
13.059776,35.122444,0.0055358545,7.034384e-05,0.0017334903
12.878378,35.308624,0.0053225243,0.000108467764,0.0015510558
12.700506,35.499004,0.0053563043,0.000102102524,0.0015160353
12.815469,35.037327,0.0053941007,4.0154904e-05,0.0018694433
12.635834,35.22561,0.00501021,5.722372e-05,0.0015363768
12.459724,35.41809,0.005064458,9.251735e-05,0.0015035048
12.571161,34.95221,0.0039874837,5.170924e-05,0.001320648
12.39329,35.14259,0.0037388252,3.6235782e-05,0.0010651769
12.326854,34.867092,0.0028281529,7.675099e-05,0.0008393428
2.166426,32.728203,0.0020335375,0.0006864291,0.00011781545
1.6923873,33.081913,0.00035601808,0.0006560172,0.0016794516
1.2183486,33.43562,0.0028499938,0.00091452955,0.0027621738
1.6512784,32.432735,0.00048175082,0.0003171432,0.0016108743
1.1706712,32.78705,0.003707096,0.0004977798,0.002474979
0.6900641,33.141365,0.0017136019,0.001242346,0.0027363847
1.1361307,32.137264,0.003624091,0.00046918515,0.0020696805
0.6489551,32.492188,0.0021040486,0.00032947926,0.0024402258
