x,y,grf_interpolated,pred_k
9.762677,37.868237,0.87314945,0.84279513
9.432036,38.100746,0.89262193,0.8447371
2.6500192,20.469654,1.1795659,0.8351416
2.886069,17.545158,1.425762,0.82773095
21.249199,18.283886,0.95106673,0.76370084
6.310082,12.421773,1.6466202,0.8048856
8.287844,9.378,1.4716285,0.7922331
8.548816,8.858026,1.4217749,0.7903869
21.235569,14.700285,0.9428385,0.7586449
6.512267,11.842588,1.623156,0.80302507
9.376935,8.16702,1.4272455,0.78638643
9.994081,7.9677606,1.4615004,0.7840128
9.20268,38.11717,0.9028575,0.84580266
9.851072,37.657314,0.8646922,0.8419876
16.844458,3.6963048,1.2676806,0.7559402
17.179842,3.4486048,1.1880264,0.7546251
16.88816,29.638083,0.74140507,0.7972655
1.5541214,27.337841,1.0952845,0.8549608
2.0703745,22.399094,1.2475759,0.84164864
2.1181386,22.028229,1.2467146,0.84062445
21.463203,21.165981,0.9719746,0.76719075
21.579609,20.802673,0.97594917,0.76627934
1.1858834,29.690294,1.125251,0.86182034
13.633743,34.40309,0.6844117,0.8191651
20.503729,10.647414,0.9435188,0.7551781
14.204445,5.7477126,1.5549327,0.7669024
1.1140108,27.74585,1.1271974,0.8575874
1.219086,27.547256,1.1221943,0.8567255
3.7025754,15.897081,1.4406934,0.8212326
3.7003274,16.121109,1.4510963,0.8217292
19.503101,25.675581,0.8710051,0.7808316
19.845787,24.7148,0.87788314,0.77809364
21.3638,15.824605,0.9431467,0.75983363
9.628196,8.167065,1.4509434,0.7855665
6.9093227,39.360252,0.9693092,0.85862803
1.610507,37.724514,0.92217517,0.8783182
10.96938,36.87793,0.7874271,0.8354805
1.3340822,30.658367,1.0810068,0.8634742
4.6594276,14.809771,1.5575446,0.8155532
3.1255298,17.848392,1.3772793,0.82755953
6.789736,39.53033,0.9728703,0.85951144
7.900186,38.876316,0.9456816,0.85318273
21.278036,21.325743,0.96736753,0.76803654
20.173586,23.52078,0.89781547,0.77509207
20.382977,23.62389,0.91272974,0.7745207
