step,phase,c_loss,e11_loss,e22_loss,e12_loss,allen_cahn_loss,force_balance_loss,k_reg_loss,total_loss,test_total_loss,test_c_loss,test_e11_loss,test_e22_loss,test_e12_loss,test_allen_cahn_loss,test_force_balance_loss,test_k_reg_loss
1056,bfgs,0.003468799562093778,0.08012236437791645,0.0338760824618601,0.7082536664078889,6.0734201814383935e-05,0.0044690852291918255,1.3769245158876135e-08,3.24866509571047,72.85164350610086,0.05029703193520289,0.0541471305712162,2.981257803323865,2.189722606471062,2.4449036447136575e-05,0.0038417720950827184,1.3674000250400754e-08
1057,bfgs,0.0034735635669684182,0.08006263830726401,0.033864455370259845,0.7078521650103706,6.070550741087485e-05,0.004469702720559232,1.4119727719208389e-08,3.248292524907091,72.78946880876873,0.05034854231109178,0.05442680849203294,2.9780459179723406,2.192823950717004,2.444646775855464e-05,0.0038421720639581925,1.4025103157993768e-08
1058,bfgs,0.003474910615442611,0.07987325755318118,0.03385108638698469,0.706549447778957,6.071002806386217e-05,0.004476641232077962,1.4355818654598319e-08,3.2478932936812828,72.61312978255657,0.05030241751311695,0.054727925394850746,2.9699907583828278,2.1961191104139846,2.436951859807984e-05,0.003841427220769403,1.4272032784716292e-08
1059,bfgs,0.003470777716137659,0.07978180229075063,0.03383628700867419,0.7082155031622119,6.0642735187808526e-05,0.004472809321325576,1.437995486804884e-08,3.2475011178530493,72.49097149139718,0.050345201040782,0.0546177077737473,2.9645891599718546,2.190327108766981,2.432842690451588e-05,0.0038386778298090487,1.4317544021804183e-08
1060,bfgs,0.0034694676793063694,0.0797535687384716,0.033823308702467705,0.7093961852459568,6.0683824591310884e-05,0.004468436486674137,1.41735350600997e-08,3.247093467614272,72.33748827080042,0.05011229486192458,0.05420965112288039,2.959071601799014,2.182453949666567,2.4186372762114465e-05,0.0038219495990410635,1.4141029266280302e-08
1061,bfgs,0.0034683457808746994,0.07970311149113453,0.03381691845459086,0.709804429941355,6.073268861083223e-05,0.004467025323771257,1.3668423338040474e-08,3.246764689378117,72.32552619982184,0.04988253225472345,0.054409839535313816,2.9591694270120676,2.187840877874709,2.4148018330001325e-05,0.0038142240703676173,1.36734653182743e-08
1062,bfgs,0.003468169444456198,0.07981937147635483,0.033805686601645124,0.7095541794772414,6.0718309263586755e-05,0.004465960910788771,1.321680058216588e-08,3.2464012822670423,72.12382600607198,0.04978655814762556,0.054435787040314244,2.9502848211798645,2.1897678144940014,2.411808578245619e-05,0.0038102341393962537,1.3251450240767254e-08
1063,bfgs,0.0034644393288138756,0.07984207000599176,0.033792141411760804,0.7080207170031876,6.07332248540661e-05,0.004472176315791705,1.2516042055011775e-08,3.245986488655813,72.07346100712532,0.04960494481572799,0.054114541379729576,2.948943088686951,2.1833022340846213,2.4063579629020335e-05,0.0038149248268753953,1.2581338557219038e-08
1064,bfgs,0.003459738784665388,0.0799644565288938,0.03377927426072931,0.7090527485068083,6.0748152768505815e-05,0.0044672184096954,1.1619599035747241e-08,3.2455531493239325,72.05942606667314,0.04956495971604443,0.05397258102077597,2.9480346106929836,2.1930836404987537,2.412581958022554e-05,0.003814042412722832,1.1713272301428484e-08
1065,bfgs,0.0034610493676237044,0.08009937480092175,0.03376412451565089,0.7081026540577391,6.0740237288369886e-05,0.004468149173330884,1.0498706671003749e-08,3.245115277182277,72.03493218186331,0.04949444273770695,0.05363659792649996,2.9469072015468725,2.20078028739825,2.4066125105619528e-05,0.003812024575614879,1.061047002481427e-08
1066,bfgs,0.003462751884642607,0.08006418807842373,0.03374960131269423,0.7062679981527171,6.072509952179498e-05,0.004475027623900226,9.187206431117121e-09,3.2447314347885,72.13401475211585,0.049454253965024245,0.054106166987838544,2.950543217958743,2.219479477756906,2.4154304309509635e-05,0.0038192961597048485,9.302244007721097e-09
1067,bfgs,0.003466078516929712,0.08000521828737384,0.03373130730927666,0.7058493450953943,6.0802036617195494e-05,0.004476352187241927,7.974884597087662e-09,3.2443717208760727,72.11100821128237,0.049279213011091096,0.054161006189702515,2.9500668290234557,2.2215248673154124,2.421662903742628e-05,0.003815483255523103,8.080632754215345e-09
1068,bfgs,0.0034695546491384844,0.0799038446741381,0.03371668272435317,0.7052724927028151,6.0751375469309874e-05,0.004479167326509356,6.753731924870097e-09,3.244045313597793,72.0527174728588,0.04934340511561899,0.05431474489948878,2.9470209805500343,2.226920543178885,2.4212945211820998e-05,0.0038059226025037823,6.840870960714907e-09
1069,bfgs,0.0034678355819289723,0.08001001069518304,0.03370475042796961,0.7071347009463648,6.074276320579908e-05,0.00447059718197785,5.653085667631816e-09,3.2436772872937647,71.9136114233816,0.049269895742534785,0.0539710335700838,2.941607311953744,2.2145798940421857,2.42179189914072e-05,0.0038028553863938,5.7190284558573194e-09
1070,bfgs,0.003466381946695191,0.0800251390420742,0.03369122354002691,0.7067174992358998,6.0650542223628434e-05,0.004472191038341648,4.440834052429108e-09,3.243224852819618,71.96797262364174,0.049354678395014964,0.053916624213282735,2.943301757411643,2.225530883596971,2.4235153455080485e-05,0.0038016218821528675,4.481042013561421e-09
1071,bfgs,0.003462881759114553,0.08011635231456626,0.033670512503690894,0.7068291411099774,6.066283893412157e-05,0.0044713413031935234,3.0762016088917253e-09,3.2427388269640267,71.93396367731746,0.04917294568297122,0.053475929317316984,2.9433715042939985,2.2101589334526976,2.4123988227410818e-05,0.0037862295614961338,3.0883568265347465e-09
1072,bfgs,0.0034659002964156993,0.07982021218312951,0.0336576756722519,0.7068141109610794,6.0585864471286496e-05,0.004474605444884155,1.965342840025276e-09,3.242333237303046,71.97083743221266,0.049277477666295415,0.05361850640663779,2.9444190931288956,2.2157495895967254,2.4134704145641625e-05,0.003784119636658023,1.9593607290714326e-09
1073,bfgs,0.0034713004129073694,0.07958907563212807,0.03364094219079439,0.705618643526765,6.0604608121686414e-05,0.00448043515887853,1.3989362320717037e-09,3.2418570622034513,72.1171432466303,0.049295789588487786,0.053133894667472856,2.951029318645791,2.2175001275408897,2.414772253842229e-05,0.003783335795992059,1.3891652171931875e-09
1074,bfgs,0.0034720300532537526,0.07960550209595678,0.03362328286968225,0.7070637704950002,6.055656647573785e-05,0.004474182902940402,9.50155288441808e-10,3.2413643209687923,72.18788053273234,0.04935124707874058,0.05307407314433583,2.953807790931394,2.2274923014649213,2.403281395029496e-05,0.0037667239437713324,9.456915573371627e-10
1075,bfgs,0.0034712981543436913,0.07973354097126047,0.03361040479512089,0.7087344252465935,6.0523852980924686e-05,0.004465522008372696,7.288038467255119e-10,3.2408979111629765,72.13115336461175,0.049258932501963115,0.052800084199411915,2.952427037406987,2.2116509153725623,2.3812612597351777e-05,0.0037589996134898764,7.364256855943149e-10
1076,bfgs,0.0034662955269494223,0.07979029098848292,0.03359595702505638,0.709584527131104,6.056776873930977e-05,0.004462092894175905,6.933505529132225e-10,3.2404028840890025,72.06034916434646,0.04906689410149545,0.052405326084695024,2.950288656854111,2.2077845623315464,2.3610974748265176e-05,0.003747113698472067,7.121789587787084e-10
1077,bfgs,0.0034563225370252033,0.08007044439815598,0.03358358057128391,0.706554443118972,6.0583745767770833e-05,0.004472143125622143,8.236769850676079e-10,3.239989319115496,72.14677712471511,0.048876068965444476,0.052136330862716206,2.95479486186825,2.2095722113939664,2.3517995077614178e-05,0.003754596521310406,8.487409590042874e-10
1078,bfgs,0.003453559318620853,0.080126958352607,0.033574840997819315,0.7061409914960031,6.064907177425292e-05,0.004472754291530301,1.0326141435625106e-09,3.2396020861392065,71.87808596795752,0.04867210678166042,0.052042035213250945,2.943279586303126,2.210557560287542,2.3456059796447596e-05,0.003753489180701197,1.0542679340421802e-09
1079,bfgs,0.0034553923630817923,0.08013748667526031,0.03356161457907859,0.7070837901883117,6.062103673702067e-05,0.0044680159404373405,1.3291113155476948e-09,3.2391829099163583,71.57190326486254,0.0486846750677981,0.052244866948798915,2.9289748633185835,2.2154259454325484,2.3464122303705487e-05,0.0037582228392495295,1.3408498300801224e-09
1080,bfgs,0.003453524319931979,0.08007325946514166,0.03354823746303499,0.7066419578777837,6.066575129692984e-05,0.004470130580041272,1.8087462764206542e-09,3.238650822373631,71.43740032730474,0.04854124336746041,0.05223922475941241,2.9233280490309554,2.215609050013128,2.3490553302832025e-05,0.003760715302373149,1.8031944766989306e-09
1081,bfgs,0.0034519453526926165,0.08015188997598185,0.033528836929484024,0.7071733250350148,6.064144028910613e-05,0.004466784498002817,2.677180949016977e-09,3.2380363518234203,71.42158316251492,0.04862239578336307,0.052224301293711944,2.922605013611416,2.2101147500394287,2.3616397741533735e-05,0.0037570477702861564,2.6438285860306023e-09
1082,bfgs,0.0034496151690070692,0.08035291938396018,0.03351208623903392,0.7073418840040756,6.063689284375851e-05,0.004463590682554552,3.914799056235579e-09,3.2375787512296146,71.43420155865235,0.04858440160491257,0.052230414345015325,2.922648878360389,2.2259028179750238,2.3750601869913637e-05,0.0037521118984454745,3.849239325386582e-09
1083,bfgs,0.003451542165974754,0.08010897843798748,0.0334940347157991,0.7067408829401081,6.0648461285159585e-05,0.004468471215118936,4.66469121289418e-09,3.2370925713260914,71.3546274217572,0.04857569223294892,0.05243824524483654,2.918851129129703,2.232573027756008,2.3742030763602553e-05,0.0037407232278279102,4.588195358819928e-09
1084,bfgs,0.0034601443621861887,0.07981754220021511,0.03347599519889665,0.7062289910136345,6.0589192863991405e-05,0.004471377787927481,5.364939864064953e-09,3.2364629317227234,71.38634650208871,0.048631949872164605,0.05252169022620076,2.92041456994681,2.2268000559155503,2.372233668605515e-05,0.003734607601446579,5.286795352381266e-09
1085,bfgs,0.0034565828024375614,0.07966100778142371,0.033454226877173095,0.7089411556959637,6.0563445698791434e-05,0.004464282460344426,6.144820923092869e-09,3.235959794894338,71.60717270075882,0.048564831990599466,0.05221497635585822,2.931311952539541,2.222927943876462,2.3606907450967665e-05,0.003703936268812772,6.083306242454783e-09
1086,bfgs,0.00345821451019984,0.0796431996038637,0.03343782649346245,0.7090557125248941,6.0493360506548996e-05,0.004463035451802735,6.544798142966471e-09,3.235383398940852,71.63489737942761,0.04864031453753708,0.05242571907701003,2.9319050235140214,2.233912631003836,2.3561390609008057e-05,0.003692322631468614,6.512358049738294e-09
1087,bfgs,0.003459021854228375,0.07958466057460702,0.03342438532301943,0.7106432727722432,6.050199453894699e-05,0.004456500847023408,6.928535715338988e-09,3.234833536445612,71.87394647585637,0.04874570552487851,0.052284013279754696,2.94218340236791,2.2410017190772535,2.3706838010880947e-05,0.0036859335975052564,6.942123199425624e-09
1088,bfgs,0.0034603962166427143,0.0794106843700728,0.03340566481002875,0.7110861191411586,6.061878669002733e-05,0.00445600764856473,7.158296352891272e-09,3.2343075759906528,71.82931443312316,0.048678526013965454,0.05253836144055745,2.940776130589823,2.232791719600172,2.375586632084879e-05,0.0036812651796497196,7.215504402639994e-09
1089,bfgs,0.0034651882458191945,0.0793061591315476,0.03338563757007833,0.7092125859458548,6.061324736801771e-05,0.00446297416313156,7.26247601246836e-09,3.233781329243792,71.89493316580364,0.048790219791599726,0.0527107204908948,2.942877433985615,2.239262096346887,2.3810252347047674e-05,0.0036946065998334486,7.352407861399893e-09
1090,bfgs,0.0034683997334626153,0.07918132881139663,0.033373136719123626,0.708895521081076,6.058851373204753e-05,0.004464186946477931,7.136226585628741e-09,3.2332634087137917,72.00210048002236,0.04896362914223669,0.0531370768694925,2.947178421069553,2.233568174497489,2.388277777938364e-05,0.0037062293621090486,7.240345923035831e-09
1091,bfgs,0.003470108130637061,0.0791503408680772,0.03335035472017495,0.7086843847095234,6.059913724992794e-05,0.004465097602550148,6.712547651588248e-09,3.232817053756389,71.9546596060282,0.04878577147961313,0.05282145637390532,2.9455057495971504,2.2359685901547475,2.3795674216739585e-05,0.003714919181587767,6.808869857854035e-09
1092,bfgs,0.003468871990633343,0.07900026950640289,0.033336143195411276,0.7086894523555667,6.062851041833747e-05,0.004466629237393629,6.126398236547836e-09,3.232272411867191,72.10695358793637,0.04876102262649219,0.05320909227078588,2.952777902448618,2.2282282078611195,2.38298435705191e-05,0.0037181856204987324,6.1989219458763025e-09
1093,bfgs,0.003466839444776388,0.07885065471293043,0.03331928206618784,0.7072750981534531,6.063405128831191e-05,0.0044739109068423315,5.289008272684102e-09,3.2316558878758324,72.15825591510473,0.04874722082935236,0.05363860756084735,2.955230631585791,2.225928742212074,2.3821361137294295e-05,0.003715248323339771,5.321049542975825e-09
1094,bfgs,0.00346582036896201,0.07877066308179259,0.03329871549915267,0.7077251369993549,6.0650358440629924e-05,0.004472774093115931,4.451763146957609e-09,3.230992745171049,72.28551472443388,0.04871238583483824,0.05403080559419481,2.960877176325927,2.2321018140208575,2.3802036730487887e-05,0.0037091681665855393,4.434504774025535e-09
1095,bfgs,0.0034611734206613834,0.07900039333745534,0.03328229107498145,0.7072756491577122,6.0696842700613036e-05,0.004471613202106044,3.808339331828092e-09,3.2304252099408295,72.25903277561105,0.04867506060239812,0.054630763147538446,2.9598921203442172,2.2284212947198028,2.3769775080132392e-05,0.0037074481293294095,3.746411608885621e-09
1096,bfgs,0.003468973438923614,0.0788793733389553,0.033258268444685345,0.7080336335556647,6.071558231361465e-05,0.004467596686942754,3.481442195422237e-09,3.229794529395749,72.42054087320997,0.04869792403174606,0.05523631767282755,2.9670689868502778,2.229281791253426,2.3767413311247987e-05,0.0037035678029394025,3.397494944383028e-09
1097,bfgs,0.0034768527549989213,0.07869789215874393,0.033246690701347066,0.708527996910142,6.065657868808114e-05,0.004464756714251024,3.1570527771798265e-09,3.2291791819252,72.27783122587519,0.048656796381268436,0.0556580799658113,2.9606210338455785,2.233958647866561,2.3638835913237422e-05,0.003688032208175532,3.063779031553474e-09
1098,bfgs,0.0034725912267437723,0.07890789027521426,0.03323025584142099,0.7085606459447106,6.0567972471310094e-05,0.004462109514958853,2.6999803603598194e-09,3.2285293570254625,72.35705711204562,0.048765904057706436,0.055994003367978794,2.962849377872622,2.2565523214329626,2.3545527654612182e-05,0.0036799011420920267,2.613569777943732e-09
1099,bfgs,0.0034667415883739778,0.07898044972590687,0.033210204503621506,0.7080592418654807,6.056731959621091e-05,0.004463480325093279,2.0995474986715863e-09,3.227751931074275,72.4785000562527,0.04884237200469425,0.05628226051246206,2.967763159309621,2.262134203300784,2.3498482363282212e-05,0.003683310024074429,2.028926717384926e-09
1100,bfgs,0.0034658624492183514,0.07904230628528905,0.03317784500204257,0.7088127843834303,6.0522431776034266e-05,0.0044591395589590865,1.2592700293560046e-09,3.2267871188060364,72.56865213230712,0.048967543391646745,0.056699716814625385,2.970474922540321,2.2815871155917553,2.3514495176134274e-05,0.0036819829393933507,1.2146433964418482e-09
1101,bfgs,0.003469619151208023,0.07903966724161374,0.03315230281005758,0.7041268004982513,6.064165773678972e-05,0.0044750854257876995,4.998668078630182e-10,3.226081949668376,72.83615506857939,0.04890462029182415,0.05649169110581294,2.981728458874762,2.3095927839211092,2.359887867832799e-05,0.0036747451622029296,4.824166665685941e-10
1102,bfgs,0.0034652966452431828,0.07901014654945038,0.03312369795005127,0.7050092069952701,6.0667741127384744e-05,0.00447250884564217,2.598012306367325e-10,3.225240154767615,72.68253651513835,0.04880795059191117,0.05666519621840608,2.9755022082153304,2.3023297022545623,2.365395126267644e-05,0.0036642904596226227,2.5381369396009505e-10
1103,bfgs,0.003461659804929055,0.07883530049682333,0.03309600348416744,0.7070288623351039,6.076069903321332e-05,0.00446721772490204,2.009782208057562e-10,3.2244251695675255,72.88331186934388,0.04855308144691099,0.05650008860786558,2.9857610299484207,2.3009083427324324,2.3716091898329442e-05,0.0036555461415606915,2.0217478731375073e-10
1104,bfgs,0.003458779807943735,0.07877167967657517,0.03307192134850955,0.7067518704689187,6.080938529425103e-05,0.0044687602432510005,2.890364719156236e-10,3.2236001990622007,73.05759519685185,0.04829754787245419,0.056172785660220874,2.9945523803378866,2.30210526298489,2.3734365527087358e-05,0.0036615108463051447,2.9194302909153155e-10
1105,bfgs,0.003453876923481467,0.07861531564188985,0.0330401538007985,0.7079061535122357,6.075286830803899e-05,0.004467942931917804,4.1926495455989163e-10,3.222810689826369,73.51170895660937,0.04838555454099283,0.057176456688012384,3.0142911121644125,2.3126447685459013,2.3876266998340886e-05,0.0036589168736332464,4.2305660461897787e-10
1106,bfgs,0.0034535148857507397,0.07843826677712222,0.03301750056517825,0.7090815127792024,6.0829893228656286e-05,0.004464769550982996,5.912736208430054e-10,3.2220468159036773,73.61740634252658,0.04823892562067193,0.05752763048736307,3.0194166882027305,2.319309224610325,2.397808346646042e-05,0.0036461923487064634,5.995947922843935e-10
1107,bfgs,0.0034535594337352753,0.07868773828266304,0.032983455057821624,0.7096707174808852,6.072583445037786e-05,0.004458633098211092,8.818838716395247e-10,3.221137396688051,74.11440466786891,0.0485297569394744,0.05793853040978438,3.039709932610655,2.346641977849196,2.4169635585917818e-05,0.0036437068809988026,8.997373202419722e-10
1108,bfgs,0.003443102025212588,0.07884369257112298,0.032952509546210075,0.7122786607954475,6.0707673878680274e-05,0.00444881023490177,1.4008012039144514e-09,3.220260048865139,74.54214445729589,0.048540093861377434,0.058067796774916074,3.0587383935941674,2.356876444227152,2.4173112363440272e-05,0.003637697327669186,1.4344467558222732e-09
1109,bfgs,0.0034322142265759913,0.07926365059524197,0.03292086678092849,0.7117754978296046,6.074075421037825e-05,0.004447041153015935,1.8078577047626275e-09,3.2193571753643275,75.03655049084402,0.04830291260574336,0.057872521353286556,3.0821386159520454,2.3568230434285793,2.3988064403373745e-05,0.003639415806491807,1.853374928029063e-09
1110,bfgs,0.0034372072516914696,0.07945474250047076,0.03289606646842836,0.7096735550150601,6.081527931334467e-05,0.004449652513774688,1.933731195846301e-09,3.2185787119810922,74.87783354492504,0.048201391755783904,0.057349577841783614,3.0746572506576775,2.368724860096002,2.3893365837734228e-05,0.00365383618157312,1.9826468641413497e-09
1111,bfgs,0.003444230406250325,0.0793192962304817,0.03286475826073107,0.7085986940888386,6.093013588557665e-05,0.004452390298897705,1.7182036223283959e-09,3.2176871444059683,74.63987268439921,0.048023594145648135,0.05796645859233614,3.0645051496429234,2.36615479212636,2.3788882595171135e-05,0.003651366983410387,1.7584534634620865e-09
1112,bfgs,0.0034456873312911965,0.07905280594140807,0.03284443399470307,0.7081532675237375,6.091640654669528e-05,0.004456154464553919,1.3688873043915043e-09,3.2168684723687795,74.83698354714522,0.04816760048738241,0.058239303473973554,3.071798603143526,2.3931207303108613,2.391792280309388e-05,0.0036415479180275314,1.3892177302626939e-09
1113,bfgs,0.0034426558668446986,0.07914738160626313,0.03281106357240838,0.7096764798025841,6.093088632426278e-05,0.004449118460430313,1.277468099590182e-09,3.2159650506433306,75.02353506859137,0.04816103943792025,0.05867278698901764,3.079542337557272,2.4100295390237694,2.3885265357307887e-05,0.00363597356709805,1.278725775344161e-09
1114,bfgs,0.0034389371116222076,0.07904018501447062,0.03278656973755776,0.7120566292838097,6.108924760073101e-05,0.004440794008934483,1.490768292396995e-09,3.215108383649739,75.26463537240642,0.047922139390730784,0.05901764118211944,3.0919496790018313,2.3985697497862,2.3818492738693605e-05,0.003627750384109954,1.4742701205320174e-09
1115,bfgs,0.00344068399490366,0.07917868520801218,0.03275338621562788,0.7125766431391961,6.098019169805927e-05,0.004435672183833416,1.7353909375052311e-09,3.2141233583377504,75.88007764546074,0.04829235862606473,0.059191372474956004,3.117409447128374,2.428795617688594,2.3878216331823722e-05,0.0036131519204540804,1.7104772434690133e-09
1116,bfgs,0.003446442961543363,0.07924200790930108,0.032720473808145245,0.7140379444092745,6.0947388382622434e-05,0.004426397726810001,1.893313316936946e-09,3.2131193739054806,76.34083898367597,0.048340445007859605,0.059396451234085754,3.136779523653672,2.464783348711962,2.3881104796391986e-05,0.0035936150494192366,1.866344165231895e-09
1117,bfgs,0.003436037842431007,0.07958292206582787,0.03269506475454813,0.7150481426038954,6.1023498238750084e-05,0.0044195068153213566,1.6519846105372664e-09,3.2123211009593575,76.37163018087846,0.04839309891031213,0.059091814604225266,3.138146498014365,2.463146814905112,2.39156797117398e-05,0.0035911401800239415,1.631526544254079e-09
1118,bfgs,0.0034384133667339227,0.0794527164921137,0.03266231641286229,0.7131498363237254,6.100150754952662e-05,0.004426676083625417,1.2872910838074233e-09,3.2112381407642494,76.58217445507097,0.048596096644891035,0.059412063818245944,3.146656630142637,2.4711685145347397,2.3929888325690395e-05,0.003584897543416306,1.2754839799766584e-09
1119,bfgs,0.0034368615085372026,0.07957872424989196,0.03262527593372469,0.7118769854460049,6.080882569267341e-05,0.0044297095447176724,8.67053318981956e-10,3.2100977154381134,77.49833002367633,0.048799039369199104,0.06048640943846585,3.1868857812596985,2.485734096014767,2.3880058851206394e-05,0.003578383660023358,8.704685922060752e-10
1120,bfgs,0.0034436419805590128,0.07969131205094572,0.03259189055549168,0.7097324049200151,6.085546197172668e-05,0.004433701860573196,8.766518853886654e-10,3.209263976564918,78.2372867040493,0.048592711753742295,0.06120492088926987,3.220980374059614,2.4921063476708896,2.376293835341993e-05,0.003570006742736232,8.946043598306241e-10
1121,bfgs,0.003438742208329473,0.07974950023455715,0.032565407544194576,0.7081930069604184,6.097996840827918e-05,0.004438375673327144,9.859312058167416e-10,3.2083109115045447,78.77029040887537,0.04840083232087748,0.06123286164808367,3.245286584981988,2.505027019666403,2.3873426084282643e-05,0.003575606177438937,1.008038366682692e-09
1122,bfgs,0.0034493429178357716,0.07947423012051924,0.032533344255442215,0.7080516575857202,6.091671929310817e-05,0.004438515163427623,9.005958722042499e-10,3.2072408934185135,79.62401430199093,0.048473796664929555,0.06158123307140288,3.283271790692918,2.517631911358772,2.3891224337537495e-05,0.0035758891602331545,9.198767988143479e-10
1123,bfgs,0.003452760763956955,0.07966169720858864,0.03249904961587202,0.7054389988081811,6.083673744115233e-05,0.004443581930080581,5.65357240017876e-10,3.20608658035961,80.38215625124235,0.04853574853209361,0.061286657062161624,3.3168236547810745,2.532856893602127,2.3882601756944895e-05,0.003585624458269636,5.756663090078234e-10
1124,bfgs,0.0034641722791854514,0.07943296254200613,0.032463839809632446,0.7070133455920421,6.090509990874708e-05,0.00443616845302772,4.004559885335805e-10,3.2050756448138724,80.9402365885973,0.048347861795015774,0.06131754916289393,3.341353789255657,2.5698862788386285,2.3884200143484038e-05,0.003575157816099895,4.029083870875826e-10
1125,bfgs,0.0034621537551858947,0.07909320225601796,0.032432146437191785,0.7038872457713804,6.105704653520739e-05,0.004452508810790535,6.938599127186913e-10,3.2042028264307945,81.40245417267256,0.04805101257557983,0.061173316088277196,3.3625719336460347,2.5940713336471104,2.381760709399762e-05,0.0035610540826824036,6.946865531939079e-10
1126,bfgs,0.0034598968136903023,0.07890305579533409,0.03240771128049479,0.7012687666948599,6.114259974243266e-05,0.004463532050936347,1.0090765049496264e-09,3.2030968042424712,81.72485185275512,0.04774687688652095,0.06141133440512683,3.378011231986746,2.5983557575687803,2.3668378660203403e-05,0.003570739321411694,1.0114451641552204e-09
1127,bfgs,0.003459824804306867,0.07864939874159516,0.0323801076408157,0.7005299172536469,6.11142281460178e-05,0.004468334398305655,1.0103729657549359e-09,3.2020070510810204,82.50937753600263,0.047752424554210374,0.06175910450523539,3.4130876498275344,2.612806953773302,2.3609567273458426e-05,0.003564224311997938,1.0150246592821422e-09
1128,bfgs,0.0034637856861136278,0.07859340625901265,0.032345156993249385,0.699408186844146,6.100698857340798e-05,0.00447150384406649,5.908185538934966e-10,3.2009351262953585,83.06363013739784,0.04788846945339198,0.06150508043268191,3.4370500165503812,2.6307713948086793,2.3727892449762035e-05,0.0035652779274768223,5.957040211134118e-10
1129,bfgs,0.003460956479535536,0.0786713931072014,0.03230701548326541,0.6974297458294901,6.10319145902764e-05,0.004477751306305686,2.1667994411854024e-10,3.199833837230975,83.92277340498633,0.047895653416191064,0.06084616333135426,3.4757272221748803,2.6416028971711856,2.385287810637725e-05,0.003569046956971813,2.1879416588559445e-10
1130,bfgs,0.0034517363879619373,0.07848812387178232,0.03228232765430204,0.6977338207174962,6.105395935806171e-05,0.004479525358740624,3.077103252246187e-10,3.198656532651213,84.69305795833588,0.04783634882109261,0.06106294702772456,3.51086237264295,2.6430622257207053,2.3825102071264533e-05,0.0035743452865449406,3.0541895477088e-10
1131,bfgs,0.0034375379504785857,0.07864547105645683,0.03225369085366249,0.6977203188488956,6.111768484797369e-05,0.004479930342205608,7.952478223523472e-10,3.19765149306932,85.30829586334517,0.047760338278659525,0.0612209886114135,3.5380420242010255,2.6688082090874183,2.3876614738153895e-05,0.003567259944904643,7.871606516488611e-10
1132,bfgs,0.00343476435286077,0.07846368224759682,0.032214038386082555,0.6959441873823048,6.110018515836758e-05,0.004488840880071676,1.1033680554165121e-09,3.1963933377841656,85.97269310987001,0.04759439981635039,0.06188382041854308,3.5692347943210705,2.6603602166918665,2.3712890870809342e-05,0.0035628282121122853,1.0902388655110452e-09
1133,bfgs,0.003431433102490816,0.07850223011869835,0.03217222072356563,0.6964093242069755,6.096660733415731e-05,0.0044865812375097,1.1536623030326454e-09,3.195102182028232,86.1389223316957,0.047644419265162205,0.06287692075160453,3.5760941163034317,2.6680741755787096,2.3544702442869974e-05,0.0035643131048048097,1.1355246660108338e-09
1134,bfgs,0.003422829956697698,0.07850360318768326,0.032131968421210015,0.6983016681982793,6.105737905459241e-05,0.004480426879709385,7.235663843219386e-10,3.1939284847596077,86.3880028647067,0.04739244663205275,0.06360691799346653,3.5891994036419774,2.6481762516875387,2.326691774562977e-05,0.0035595268664595516,7.063953089026389e-10
1135,bfgs,0.003433749485242199,0.07834622211853054,0.03208078870168917,0.6992260743308946,6.103418939441395e-05,0.004475959631000093,4.0958401030096886e-10,3.1928193603628126,87.23939540321281,0.04738868867843387,0.06443108072186764,3.6284502005107067,2.6411839539414257,2.3159974758619354e-05,0.00353625951635114,4.0017853522168114e-10
1136,bfgs,0.0034435427997706034,0.07824348020011404,0.03203270911475542,0.6971526425330878,6.103108313818474e-05,0.0044818588840814825,3.8429791574928737e-10,3.1916059565529826,87.96456085691236,0.04737401387253144,0.06479986233374152,3.660600951718683,2.6599335304963785,2.3161718897264086e-05,0.0035375905684352058,3.8808968804872024e-10
1137,bfgs,0.0034401791737769076,0.07844487062331239,0.0319967751998539,0.6969033728879983,6.111915456629404e-05,0.0044781721429666054,5.664649513308845e-10,3.1901925658653747,89.01118477685296,0.04722324163270949,0.06420426819900756,3.708223762363337,2.677142385190755,2.3178855434239087e-05,0.0035301661816656265,5.828499113465222e-10
1138,bfgs,0.0034315053640626347,0.07869328355501848,0.031963282231360246,0.6965535569252695,6.124772228408842e-05,0.004477600711637952,7.357066451206846e-10,3.189337036682474,89.27418935501275,0.047021920266965125,0.0635903418439693,3.7207471360930837,2.6867424825986403,2.3154362471651258e-05,0.0035176665729101265,7.58988561533006e-10
1139,bfgs,0.003434503279271959,0.07860102506250731,0.03191744881314593,0.6964018212615777,6.126853773812215e-05,0.00447815718129009,6.45633144328789e-10,3.188233900495093,89.89789411184896,0.0468375417328106,0.06333050551454408,3.750193086294565,2.6784234081614753,2.3164835288746747e-05,0.003522081920297819,6.645510774432449e-10
1140,bfgs,0.0034365236381545903,0.07846173770246369,0.03188382398009575,0.6968284696273811,6.119799160814662e-05,0.004476145807062405,4.20085427402318e-10,3.18696498572217,90.7192631539393,0.04678809670187128,0.06357287175860107,3.7872086144988244,2.6922212539735044,2.3294626799338782e-05,0.003513609878769537,4.2172931453929814e-10
1141,bfgs,0.0034357840588749673,0.07854214674354464,0.03184540410345592,0.6964683429436407,6.122267135745387e-05,0.004474401443358157,6.287448902091735e-10,3.1855784089891874,91.96461858390366,0.04675199181154317,0.06481006314761718,3.843547648937917,2.7035917106635283,2.3439279854894433e-05,0.0034949589284930245,6.0565807161384e-10
