x,y,c_abs_error_t71
4.567566,38.900913,0.13255244
4.973726,38.81453,0.16199553
4.6861305,39.235847,0.14368427
2.8099315,37.40873,0.1393618
2.9105196,37.581833,0.1387679
3.0111074,37.754936,0.13896924
2.6353583,37.586006,0.14530385
2.7359464,37.75911,0.14204627
2.4607852,37.763287,0.1500296
3.009824,37.357628,0.13242978
3.2097166,37.306522,0.12747627
3.409609,37.25542,0.12278408
3.1104121,37.53073,0.13660705
3.3103044,37.479626,0.13375592
3.211,37.703835,0.14051336
2.2363627,37.672127,0.1570394
1.959266,37.681355,0.17613411
2.1865134,37.403687,0.16241723
2.585509,37.31757,0.14771146
2.4109359,37.494846,0.15339196
2.3610866,37.226406,0.15766793
7.567591,37.990646,0.13984764
7.57905,37.74677,0.13288778
7.5905094,37.50289,0.12597829
7.793695,37.95768,0.13891518
7.8051543,37.713802,0.13099927
8.019799,37.924713,0.1389465
6.9578114,38.47685,0.13935709
6.729429,38.544178,0.14761293
6.5010467,38.61151,0.15793234
6.7824893,38.189842,0.15290016
6.5541067,38.257175,0.16465211
6.6071672,37.90284,0.15990603
6.145013,38.532276,0.18111491
5.788979,38.45304,0.18731135
6.1980734,38.17794,0.1892426
7.2398105,38.123962,0.14096683
6.9234886,38.0134,0.14699644
7.2512693,37.880085,0.13877511
6.934948,37.769524,0.1430881
7.2627287,37.636208,0.13427162
7.0988107,38.300407,0.13845336
8.735597,37.785393,0.14877728
8.526455,37.835636,0.14218199
8.317313,37.88588,0.13917962
8.6093235,37.585888,0.14644241
8.400182,37.63613,0.13996965
8.483051,37.386383,0.14035374
8.185537,37.42522,0.12726307
8.102668,37.674965,0.1311478
7.8880234,37.464054,0.12100893
9.016615,37.8087,0.1522941
9.171361,37.632504,0.1604591
9.213886,37.90933,0.14851907
8.890343,37.609196,0.15737525
8.76407,37.40969,0.15787497
9.045089,37.433,0.16540828
7.954517,36.817905,0.11188543
8.130695,37.007397,0.11542529
8.306873,37.19689,0.1290788
7.833181,37.046234,0.108174145
8.009359,37.235725,0.11382818
7.711845,37.274563,0.11635703
4.186655,38.584507,0.136442
4.2119036,38.181717,0.17854267
4.237152,37.778927,0.16476351
4.5928144,38.498123,0.15587902
4.6180634,38.095333,0.16979253
4.9989743,38.41174,0.16918665
3.9214404,38.497574,0.13458377
3.6562257,38.410637,0.13258249
3.946689,38.09478,0.18236917
3.6854568,37.429924,0.13198674
3.9613044,37.604424,0.15461272
3.5861523,37.65413,0.1496175
3.862,37.82863,0.17282331
3.4868476,37.878334,0.16199172
3.5715368,38.144485,0.15532279
5.493349,37.52784,0.11891925
5.455528,37.92794,0.16694355
5.4177065,38.32804,0.18038893
5.074617,37.611534,0.110690355
5.0367956,38.011635,0.16063446
4.6558847,37.69523,0.1348837
5.864622,37.65284,0.15629661
6.2358947,37.77784,0.1704368
5.826801,38.05294,0.19192934
2.8643565,37.152718,0.13644677
2.639934,37.061558,0.14920515
2.4155116,36.970398,0.1636951
2.9187815,36.89671,0.13633293
2.694359,36.80555,0.15386951
2.9732065,36.6407,0.13694054
3.2641416,37.050514,0.12164903
3.064249,37.101616,0.12806767
3.118674,36.845608,0.12720376
3.5695508,37.070248,0.11234492
3.4240832,36.86534,0.117887974
3.2786157,36.660435,0.12552667
3.7294927,36.885075,0.10407859
3.5840251,36.680164,0.11559081
3.8894343,36.699898,0.10529196
3.8453984,37.244747,0.114145994
4.00534,37.059574,0.09262955
4.1212463,37.41925,0.12331015
2.1317706,36.72754,0.20156729
1.8107922,36.662827,0.24509323
2.126877,36.31983,0.23865336
2.6894655,36.397842,0.1718812
2.410618,36.56269,0.18927556
2.4057245,36.154984,0.21724409
7.4313593,37.235474,0.122163
7.1035786,37.36879,0.13341534
6.775798,37.50211,0.13864255
7.272209,36.96806,0.124096155
6.9444284,37.101376,0.13001412
7.113059,36.700645,0.12983221
7.674031,36.77882,0.11444032
7.552695,37.007145,0.115682244
7.393545,36.73973,0.12309557
6.1432843,36.79898,0.09618986
6.4665422,36.7662,0.1126349
6.7898006,36.73342,0.12678635
6.2979116,37.16693,0.112870514
6.62117,37.134155,0.11878073
6.4525394,37.534885,0.14394414
