x,y,gt_c0,mu_h_at_gt_c0,j0_at_gt_c0,gt_c16,mu_h_at_gt_c16,j0_at_gt_c16,gt_c30,mu_h_at_gt_c30,j0_at_gt_c30,gt_c43,mu_h_at_gt_c43,j0_at_gt_c43,gt_c63,mu_h_at_gt_c63,j0_at_gt_c63,gt_c71,mu_h_at_gt_c71,j0_at_gt_c71
2.7056746,39.071003,0.0348158,-0.24179769,0.0010573539,0.02464024,-0.53059316,0.00062818,0.078728266,0.32990885,0.005006879,0.13018997,0.5496019,0.015115875,0.38026378,0.30446458,0.0243908,0.60432386,-0.2673185,0.0124063445
3.3231654,39.057343,0.023215959,-0.58216166,0.000577775,0.013451871,-1.0731723,0.0002848656,0.06350388,0.19943309,0.0031643764,0.12778449,0.5441197,0.014555102,0.39490703,0.2691939,0.023364335,0.5953299,-0.245231,0.012757133
3.0357187,38.89875,0.026503166,-0.46813416,0.00069743337,0.019036515,-0.757236,0.00044174312,0.07764424,0.32204628,0.0048565823,0.1338497,0.55730665,0.015972907,0.39327464,0.2731674,0.023477443,0.5925897,-0.23844749,0.012865468
3.3657625,38.726494,0.023879945,-0.55767965,0.00060100574,0.02260543,-0.6053932,0.0005568193,0.07047703,0.26491642,0.0039374884,0.12862298,0.5460696,0.014750257,0.414726,0.2202225,0.022022799,0.62569153,-0.31855208,0.011600392
4.1614065,38.9873,0.012801384,-1.1190884,0.00026826301,0.020220673,-0.70352316,0.00047855903,0.0618527,0.18226027,0.002998089,0.12951371,0.5480951,0.014957956,0.43159598,0.17762887,0.02093225,0.6374037,-0.3457743,0.011173509
4.279971,39.32223,0.013275033,-1.0854137,0.00028031945,0.021279542,-0.6584132,0.0005126142,0.06641885,0.22812724,0.0034734185,0.12336866,0.5331435,0.013534803,0.42090648,0.20470396,0.021617504,0.64542425,-0.36401355,0.010886691
4.3985353,39.657166,0.014555353,-1.0005198,0.0003137911,0.019071827,-0.75558066,0.00044282188,0.070897214,0.26853037,0.0039878334,0.11491334,0.5085366,0.011633758,0.40424153,0.24628985,0.022724891,0.66102624,-0.39844495,0.010340521
4.5171,39.992096,0.016681133,-0.8761177,0.00037232335,0.013884303,-1.0439565,0.0002960855,0.08376358,0.36404133,0.00574425,0.11587677,0.511595,0.0118459035,0.387839,0.28632516,0.023856588,0.66551256,-0.40806603,0.010186149
3.8535948,39.231213,0.016082812,-0.9092908,0.00035546513,0.012660159,-1.12939,0.00026470167,0.0426032,-0.08340669,0.0014820592,0.11180369,0.49818778,0.010958388,0.41138837,0.22855741,0.022244366,0.6209935,-0.30745173,0.011774478
3.9660122,39.58669,0.016213277,-0.90194297,0.00035911505,0.013594188,-1.0634458,0.0002885417,0.034212366,-0.25591087,0.0010281925,0.09241666,0.41453886,0.007160951,0.39849055,0.26043716,0.023117349,0.64945924,-0.37305605,0.010743993
4.0784297,39.942165,0.014041773,-1.033562,0.00030020796,0.013461012,-1.0725443,0.00028510124,0.041171364,-0.109606266,0.0013968769,0.08492735,0.37140393,0.005923853,0.3881027,0.28568947,0.023838107,0.6695704,-0.4166525,0.010047494
3.5457833,39.475124,0.028328951,-0.41172743,0.0007691333,0.0126,-1.1338153,0.00026318926,0.04071676,-0.118172884,0.0013705285,0.10285437,0.4639945,0.009108088,0.38478905,0.293657,0.0240709,0.6330977,-0.3358438,0.011329312
3.6520536,39.851143,0.035658002,-0.22259974,0.0010989076,0.0126,-1.1338153,0.00026318926,0.029179312,-0.3869071,0.00080387335,0.087023854,0.38420057,0.006256044,0.36994955,0.32876098,0.02512688,0.6572383,-0.39022088,0.010471759
5.477366,39.97626,0.035163168,-0.23381019,0.0010743709,0.017951207,-0.8098564,0.0004091396,0.1542115,0.58786714,0.020668264,0.18808432,0.60299957,0.027096221,0.34505168,0.3852057,0.026917942,0.58347374,-0.2157132,0.013231027
4.999391,40.003933,0.019543765,-0.7337804,0.00045735223,0.012986644,-1.1057594,0.00027295802,0.12696627,0.5421765,0.014365042,0.14788719,0.58042204,0.019241968,0.3867274,0.28900173,0.02393457,0.65829957,-0.39253408,0.010434906
5.7606454,39.515438,0.040306214,-0.12601614,0.0013470179,0.051253904,0.053247213,0.0020728474,0.18196666,0.60293734,0.02612779,0.19961345,0.6004478,0.028653413,0.3891141,0.28324884,0.02376731,0.6217138,-0.30916,0.011747675
