x,y,c_abs_error_t71
18.512238,25.881155,0.16284478
19.070036,25.806412,0.19795114
19.627832,25.731668,0.2155908
18.803679,26.341936,0.17045492
19.359453,26.266073,0.18474928
4.1849303,14.782154,0.014872253
4.4284515,15.157156,0.019928157
4.671973,15.532158,0.016455889
4.9154944,15.907159,0.012993872
3.935175,15.199855,0.012233436
4.1818633,15.576675,0.015871823
4.4285517,15.953496,0.014701843
3.6917536,15.621193,0.013996124
3.9416087,15.999833,0.02023679
20.261969,23.594294,0.15602213
20.025803,23.288061,0.16005394
19.789637,22.98183,0.15655872
20.667843,23.588467,0.13484398
20.432922,23.283232,0.15601364
20.198,22.977997,0.1613327
20.84004,23.2784,0.14687815
20.606363,22.974161,0.1660749
21.014727,22.970325,0.17262071
5.746736,14.715966,0.048598647
5.2261343,14.738029,0.032976866
4.705532,14.760092,0.021936893
5.528395,14.267434,0.027712762
5.003923,14.287075,0.017851055
4.4794507,14.306716,0.011492372
5.3100543,13.818902,0.014616013
4.781712,13.836121,0.0089864135
5.091714,13.37037,0.007152736
6.402071,13.388434,0.028420806
5.9652853,13.382413,0.017816424
5.5284996,13.376391,0.011227429
6.2493963,12.980816,0.015619457
5.8098593,12.972907,0.009527683
5.3703227,12.964998,0.0059648156
6.096721,12.573198,0.008059263
5.6544333,12.563401,0.0045443177
5.944046,12.16558,0.004434049
6.1626697,11.872422,0.0013568401
6.3841157,11.581364,0.014051318
6.608384,11.292405,0.016177475
6.29282,12.230606,0.006355822
6.5128546,11.9384985,0.0035380125
6.735712,11.64849,0.002768457
6.6415935,12.295633,0.011166513
6.8630395,12.004575,0.009752989
6.990367,12.36066,0.016979992
21.354822,21.976885,0.16641608
21.263784,22.31777,0.17034772
21.15042,22.648916,0.16923141
20.999828,22.01679,0.18517193
20.897629,22.352806,0.18425885
20.7731,22.679085,0.17593524
20.644836,22.056696,0.20015538
20.531471,22.387844,0.19018602
20.289843,22.096603,0.20727822
7.113325,10.65193,0.019317865
7.2484484,10.918311,0.00089365244
7.383572,11.184692,0.0067747235
7.518696,11.451073,0.0122692585
6.9458117,10.865777,0.009706438
7.0805354,11.131981,0.0009766817
7.2152586,11.398184,0.007826149
6.7774982,11.079268,0.016255617
6.9118214,11.345294,0.0032933354
20.60423,21.081722,0.17330825
20.955902,20.98915,0.16199934
21.307573,20.896576,0.16046464
21.659243,20.804003,0.16259724
20.854427,21.38011,0.17210028
21.20197,21.286026,0.15835634
21.549511,21.191942,0.14834356
21.104624,21.678497,0.17497483
21.448036,21.582903,0.15044218
7.255689,10.428331,0.022367835
7.3928504,10.2002125,0.030091643
7.52481,9.967575,0.027995884
7.3830104,10.672556,0.010023713
7.5227733,10.446697,0.015467584
7.657334,10.216319,0.015852273
7.652696,10.693181,0.0021600723
7.789858,10.465063,0.0024605393
7.9223814,10.713807,0.0080161095
21.949673,19.762985,0.24138314
21.868174,20.114244,0.2342484
21.771364,20.46125,0.19635156
21.596424,19.851046,0.2333172
21.507269,20.20018,0.2163052
21.402803,20.545057,0.18457314
21.243174,19.939108,0.2214042
21.146364,20.286114,0.20066693
20.889923,20.02717,0.21310782
8.279898,10.064376,0.0056088567
8.028202,10.032109,0.0011432767
7.776506,9.999842,0.0150081515
8.221829,9.7537365,0.00667572
7.9626966,9.7155905,0.016741157
7.703564,9.6774435,0.030341625
8.163761,9.443097,0.025867105
7.8971915,9.399072,0.030046642
8.105693,9.132458,0.03878981
21.218636,19.19501,0.22226575
21.47775,19.062181,0.22637594
21.736866,18.929354,0.2326268
21.995981,18.796526,0.24531281
21.462315,19.384335,0.22733125
21.733776,19.252008,0.23176938
22.005236,19.11968,0.23041442
21.705994,19.57366,0.23496816
21.9898,19.441833,0.23635599
8.3881,8.8413105,0.037656426
8.68257,8.5621195,0.021147072
8.989104,8.294884,0.00018191338
8.472286,9.319877,0.019407392
8.760725,9.034707,0.015010536
9.061227,8.761494,0.00060367584
