x,y,c_abs_error_t71
10.309112,8.309073,0.26628584
9.840928,8.135521,0.2551824
9.3727455,7.961969,0.24697477
10.234136,7.8124943,0.24921322
9.762763,7.635646,0.23130852
10.159159,7.3159156,0.22946513
20.744534,16.838081,0.296461
21.124409,16.54849,0.30774832
21.504282,16.2589,0.35800818
21.884157,15.969309,0.38565364
21.15001,17.08897,0.28345641
21.531736,16.799046,0.30785805
21.913462,16.50912,0.35044003
21.555485,17.339859,0.28417605
21.939062,17.0496,0.2906881
11.735447,7.8928814,0.29930574
11.210017,7.7005596,0.28105855
10.684588,7.5082374,0.25454092
11.706556,7.3341937,0.28947031
11.176788,7.1363416,0.27586186
10.64702,6.9384894,0.24489295
11.677667,6.7755055,0.28108943
11.143559,6.5721235,0.27304572
11.648776,6.216818,0.2758004
20.375446,15.13151,0.34752077
20.834192,14.774809,0.328791
21.29294,14.418108,0.33729118
21.751688,14.061407,0.36549374
20.87835,15.410776,0.31732616
21.339558,15.053933,0.30564666
21.800766,14.69709,0.30738088
21.381254,15.6900425,0.34277955
21.844921,15.333057,0.31629354
13.108899,6.8282256,0.31300557
12.622191,6.624423,0.3041082
12.135484,6.4206204,0.28778243
13.13929,6.2960696,0.30853915
12.648681,6.08608,0.2956801
12.1580715,5.87609,0.28999692
13.169681,5.7639136,0.30277598
12.67517,5.5477366,0.29498821
13.20007,5.2317576,0.3055569
20.136013,13.245154,0.40926322
20.61495,12.870557,0.3967316
21.093887,12.495959,0.36721033
21.572824,12.121362,0.34428224
20.674572,13.517239,0.39817768
21.155918,13.142858,0.38436106
21.637266,12.7684765,0.37816688
21.21313,13.789323,0.37345922
21.696888,13.415158,0.38725114
14.317107,5.8203974,0.3412484
13.944762,5.624184,0.32545894
13.572416,5.427971,0.3060612
14.3862295,5.383748,0.33441454
14.0114765,5.1829047,0.31948912
13.636724,4.982061,0.31240445
14.455352,4.947099,0.323228
14.078192,4.7416253,0.31960428
14.524474,4.51045,0.3272311
19.914343,11.324363,0.38390106
20.393957,10.944744,0.37286055
20.87357,10.565126,0.38146016
21.353184,10.185508,0.38684416
20.46717,11.590029,0.3815521
