step,phase,c_loss,e11_loss,e22_loss,e12_loss,allen_cahn_loss,force_balance_loss,k_reg_loss,interp_c_loss,interp_e11_loss,interp_e22_loss,interp_e12_loss,total_loss,test_total_loss,test_c_loss,test_e11_loss,test_e22_loss,test_e12_loss,test_allen_cahn_loss,test_force_balance_loss,test_k_reg_loss,test_interp_c_loss,test_interp_e11_loss,test_interp_e22_loss,test_interp_e12_loss
345,bfgs,0.0007736956568887209,0.006768908281493755,0.07455927870433082,0.238215563135596,7.404454770893205e-05,0.0032698246691602747,0.002476909371523801,0.00101767143537659,0.006678906334962244,0.0957405927550718,0.22043055959369118,0.3973362519088973,2.5502899901938227,0.01830054892496742,0.04799562294248456,0.2578693217466162,1.501747018305256,6.468474618904457e-05,0.0032333756003024568,0.002361100249364902,0.0,0.0,0.0,0.0
346,bfgs,0.0007702861408102371,0.006728923989232874,0.07426430531000074,0.2359346430900247,7.337314314703646e-05,0.003256520217134899,0.0026009812515969304,0.001047250927902879,0.00665123513740342,0.09559076452266829,0.21835565798562123,0.3949994740884649,2.531290570554182,0.018402453332435557,0.0467262999131777,0.2506119403148636,1.5056960171499918,6.046402027347671e-05,0.0032194366923855773,0.0024822162108791824,0.0,0.0,0.0,0.0
347,bfgs,0.0007660705066640408,0.0066922031523592804,0.07419192769384807,0.23497829791708907,7.264871778315839e-05,0.003238158267553406,0.002747917062352165,0.0010615036702107596,0.00659175265913183,0.09648509071537054,0.21708835658603537,0.3937368268188484,2.5303369101502895,0.018592648870877394,0.04695859013123362,0.24920561630173124,1.4746993865518954,5.760692852210828e-05,0.0031852866376703036,0.0026259369574000062,0.0,0.0,0.0,0.0
348,bfgs,0.0007653322659539441,0.006666417635804929,0.07384851920430902,0.23371286885267284,7.208336291392395e-05,0.0032538274198509218,0.0027981942539565853,0.001070710758084724,0.006576732910076839,0.09627271411529366,0.21490913777285908,0.3918999282088293,2.5665740130423615,0.018985377799476757,0.0475055743298343,0.25166324743316776,1.4846014512481702,5.6187194481727634e-05,0.003196088026831311,0.0026751721180384037,0.0,0.0,0.0,0.0
349,bfgs,0.0007659471095472674,0.006638772712125634,0.07352200215626184,0.23189648394271217,7.130097645281497e-05,0.0032667971367911857,0.0029036094827905195,0.0011050226696951173,0.006563391449869737,0.09547568520581731,0.21335033864134656,0.38992830196238815,2.6196134182016295,0.01940906794728658,0.04835233599960833,0.2567161415123239,1.5173026789115325,5.3239614363152124e-05,0.0031941400363798295,0.0027784885738575704,0.0,0.0,0.0,0.0
350,bfgs,0.0007666275383429713,0.006657147357796557,0.07324005777642181,0.23082658266555783,7.02625017916899e-05,0.003276610165805559,0.003024499310086853,0.0011270658373860023,0.006538906764791933,0.09415449687940802,0.2126454075599395,0.38856934547953453,2.6492750228430033,0.020032291917445107,0.04723354362089695,0.2595467549960265,1.4976632028557981,5.02177203244264e-05,0.003187606259748025,0.002897087602840805,0.0,0.0,0.0,0.0
351,bfgs,0.0007673233361578184,0.006589132205491177,0.07292271938479446,0.23040208930402487,6.96240250561899e-05,0.003271855034121723,0.003124165877281187,0.0011126115371188727,0.006513648951904022,0.09342728180112164,0.2106239612085037,0.38680179712739815,2.6888883043541307,0.020640798721599928,0.04714362366176136,0.25876773503849376,1.5128885301387593,4.911309277380082e-05,0.003167485673491504,0.0029949540479505166,0.0,0.0,0.0,0.0
352,bfgs,0.0007618415980436003,0.00653350498962851,0.0725791203014047,0.22915052282155518,6.942533217022825e-05,0.003247210928382499,0.003309475769284532,0.001129912627970031,0.0065651668741137925,0.09385201218082048,0.21119702344436597,0.3849371391098207,2.699831164041085,0.020858245590234834,0.04606133853066416,0.2618225252562683,1.509659427539236,4.6389272332528035e-05,0.0031141974232000284,0.0031770921284675676,0.0,0.0,0.0,0.0
353,bfgs,0.0007570850777555956,0.006456553807375324,0.07244291932115361,0.22788008640380708,6.907655503384797e-05,0.0032535915049777685,0.00355156105288737,0.0011003631374276756,0.0064398064604170744,0.09409504869589527,0.20794639431929784,0.38296478272622897,2.750585689012191,0.021487468615027254,0.047032263889183475,0.26322286384799254,1.5183398229236467,4.4597439905257254e-05,0.003095430229904002,0.003415318263323176,0.0,0.0,0.0,0.0
354,bfgs,0.0007505096800331673,0.006370813536567871,0.07212905309138777,0.22865712094955082,6.894933089439963e-05,0.003257861864495143,0.0038671711669428723,0.0010961020307042979,0.006333332209216926,0.09366641880372717,0.20524657927145823,0.38114893320241217,2.7530264995385902,0.02149148324502195,0.045969840512418494,0.26523273996119495,1.5350219709595094,4.295469119723971e-05,0.0030861821630966675,0.003726289856290855,0.0,0.0,0.0,0.0
355,bfgs,0.0007464539315386765,0.0063419653129681034,0.07194744338541016,0.22669360462849505,6.852745199871567e-05,0.0032389307581708465,0.004157900227699995,0.001079316050767133,0.006289124560267566,0.09274643616925116,0.2057338274801872,0.37946332088265783,2.7575923332312593,0.021937804372851474,0.045779280774957805,0.2579894447344904,1.5208603016293492,4.148132136953304e-05,0.003067281628941147,0.004013061481278928,0.0,0.0,0.0,0.0
356,bfgs,0.0007473180247289391,0.006340555426090619,0.07151203698376916,0.22504801300352717,6.783245154969147e-05,0.0032335438804790982,0.004411068924090022,0.0010743320538583547,0.006360649687281039,0.09211191309210999,0.20469389514828448,0.3775961899595797,2.7994213299493516,0.022552556231365463,0.04622415498789301,0.2588305614994347,1.5194934019285944,4.006628315225416e-05,0.0030325281650283083,0.004262982845703154,0.0,0.0,0.0,0.0
357,bfgs,0.0007440713902674743,0.006259551017816687,0.07116514006570615,0.22348563929300422,6.734911014311583e-05,0.0032430950866689057,0.004644545828740254,0.001071387414190369,0.006171335664117178,0.09246660351180644,0.20409546370103435,0.3753442834536063,2.8317480355927556,0.023073274807900442,0.045978798265938196,0.26264728301144086,1.5007483696266344,3.841232227806296e-05,0.002996968289515115,0.0044935871438657096,0.0,0.0,0.0,0.0
358,bfgs,0.0007446483542890859,0.006245754228700635,0.07088511354869474,0.22284706568179696,6.665969563171349e-05,0.0032344189768939045,0.005027713970071494,0.0010827505910020211,0.006166404839110762,0.09210892178414841,0.20175962866112715,0.37395013677865974,2.859254226212788,0.023448774552447055,0.046318741285558886,0.2667871175762643,1.4801407437868488,3.663763604341775e-05,0.0029520022928258417,0.004872311738492929,0.0,0.0,0.0,0.0
359,bfgs,0.0007388921850261899,0.006182669379037188,0.07064310353694706,0.22289465704267472,6.661136652874368e-05,0.003249388466159538,0.005240204452717911,0.0010827931207005662,0.00610942458698633,0.09117180161377662,0.20183595945891764,0.37252268570561764,2.8574914711559334,0.02350327190552763,0.045150426428850365,0.2670951876756259,1.4881623449229622,3.5346329820114284e-05,0.0029538550394587566,0.005082457838152669,0.0,0.0,0.0,0.0
360,bfgs,0.0007328663922432958,0.006139971196954078,0.07024915954476005,0.22224380748824601,6.685469542513586e-05,0.003261345874862892,0.005429077295240858,0.0011075142242504043,0.006062429236044513,0.09032471378512544,0.20199336445037736,0.37075992505588096,2.8174072907729104,0.023070981988726185,0.04375047616374768,0.2645623694255053,1.4942735092865316,3.483333542267771e-05,0.002962581568323772,0.005269299906095226,0.0,0.0,0.0,0.0
361,bfgs,0.000731122947832754,0.006092218339488274,0.06993139230932956,0.22225131972173043,6.68119522027801e-05,0.003268618305682911,0.00580548121874373,0.0011107408916097078,0.006113387094709662,0.09047930264007117,0.20184175763616935,0.3695983972515096,2.8176436485866243,0.023229015788936064,0.04262658533640693,0.2616893361049846,1.5092265528430862,3.4460159132440425e-05,0.002967775457755686,0.005641834164400103,0.0,0.0,0.0,0.0
362,bfgs,0.0007274338761022786,0.006043701133686021,0.06969341469729019,0.22115715403376568,6.662260469904862e-05,0.0032761631892270263,0.00603557090673862,0.0011127526046434096,0.006058447220430797,0.09070055993804438,0.20090767950001232,0.36800405628219335,2.8357526208853616,0.023422733409108307,0.04266847203834109,0.2639236529127914,1.512891282500082,3.3369836014126624e-05,0.002975505324992067,0.005869649345902649,0.0,0.0,0.0,0.0
363,bfgs,0.0007239353185655502,0.0059704483397252225,0.06949547651005639,0.22024115685479898,6.643691610045572e-05,0.003301008490415558,0.006375715063586231,0.0010933090472703558,0.00597325771141055,0.0911780097938142,0.20019455598913394,0.36644486585625136,2.840142947829875,0.023650200292845317,0.04306244964730412,0.2571862872878181,1.522580194074107,3.291113261176206e-05,0.0029966023888119485,0.006206526602498766,0.0,0.0,0.0,0.0
364,bfgs,0.0007218755240150476,0.005929215095104566,0.06918824135701997,0.21910842675788691,6.60985587747264e-05,0.0033059566239300306,0.006802718942254608,0.0010842829246123786,0.005995670050876584,0.09063090295646808,0.2001564132383944,0.36480224798233235,2.8596442521766914,0.023940747974301277,0.04356907163436232,0.25682920015639404,1.520575301502254,3.1795816026639845e-05,0.002998897705064928,0.006629610723328039,0.0,0.0,0.0,0.0
365,bfgs,0.0007159595150355398,0.005919054287902011,0.06890169820218223,0.2177845374041862,6.588731802735307e-05,0.003313222037886164,0.007409938145670928,0.0010920553261561652,0.005929119363594254,0.09073540046930446,0.20001754003950797,0.36320945738313437,2.867381643829051,0.02391672538749693,0.04409058594631785,0.2607389018677975,1.5120352059798312,3.0378025622581377e-05,0.003004400748083318,0.0072315669011453745,0.0,0.0,0.0,0.0
366,bfgs,0.000716557823331578,0.005893922777155469,0.0686853443559768,0.21772672956771988,6.533431055850321e-05,0.0033233580491711504,0.008094752279178241,0.0010892499005057503,0.005971568728822654,0.08959526131205459,0.1994674554642755,0.3622211476375013,2.906890983852988,0.024435474147777577,0.04516595051619024,0.261629058097681,1.507860339455234,2.9144943952924243e-05,0.003004124460228529,0.007910799164234037,0.0,0.0,0.0,0.0
367,bfgs,0.0007159211763406169,0.005867321829228121,0.06835246327342562,0.21666548682694417,6.510289185001569e-05,0.0033249428935725853,0.00842373930686911,0.0011017307699181154,0.005968334117896401,0.08923603355555712,0.19887878788575664,0.36072905191794435,2.9253924189956346,0.02456406951349202,0.04552366217171101,0.26492463579910974,1.5107330956129355,2.8288588517368466e-05,0.0030045564465371764,0.008237218274684687,0.0,0.0,0.0,0.0
368,bfgs,0.0007112758517147396,0.005821723673739946,0.0680429140578904,0.21582532150308736,6.474593523706962e-05,0.0033228507082027447,0.008889892080000504,0.0010908481194370984,0.005881475340103318,0.08946167588927581,0.19689052547391125,0.3588530103675441,2.9402421335666102,0.02495484317164654,0.045095239331933566,0.26250821247379796,1.509122739834986,2.7646536904901536e-05,0.00300181225502408,0.008699821671278508,0.0,0.0,0.0,0.0
369,bfgs,0.0007073452124960089,0.005791589063783601,0.06771966322490611,0.21442421596105873,6.478632098128417e-05,0.003345469362623199,0.009572160249378684,0.0011197885102121876,0.005778765653716017,0.08952814372312423,0.19867767343127518,0.35740521935497466,2.914754068874765,0.024666073832676935,0.045460940251769805,0.25529791188106066,1.5290097013778092,2.6497462520203215e-05,0.003011740417795468,0.00937707619592337,0.0,0.0,0.0,0.0
370,bfgs,0.0007052842441530612,0.0057450457565651125,0.06740304295604668,0.21431295599698932,6.427060454969547e-05,0.0033383797694159414,0.0103931200101092,0.0011043824551797239,0.005781260038657119,0.08953559098853223,0.19691941907037863,0.3558621539103662,2.936876997942979,0.025167521289222124,0.04449475174878187,0.25961518164601116,1.4936010582840638,2.5543708179709186e-05,0.0030014578557056187,0.010192383351973143,0.0,0.0,0.0,0.0
371,bfgs,0.0007028894343740452,0.0057042033129365895,0.06711968584695611,0.21322548099692926,6.406537666441798e-05,0.003334585081394542,0.011277599840114847,0.0011016595357578184,0.005758639789390347,0.0898056456371267,0.1958971507795151,0.3542933288139909,2.949375015125353,0.025188955715694888,0.045243897000741724,0.26144517429693565,1.499763693037683,2.515297143240608e-05,0.0030008106118389892,0.011071040141446284,0.0,0.0,0.0,0.0
372,bfgs,0.0007030392448654097,0.0056518535375548185,0.06679687507747553,0.21293643612181293,6.313401231326569e-05,0.0033157866536517714,0.012565600215616049,0.0011135013867057883,0.005724633022548938,0.08939217938331118,0.19517163927118067,0.3527008756423528,2.9823829927736942,0.025708870543581404,0.045855834780421156,0.26036810302025554,1.4995032134401527,2.3284719303317643e-05,0.002999802961651147,0.01235111684019683,0.0,0.0,0.0,0.0
373,bfgs,0.0007043119518752073,0.00564083082282368,0.06655340324858265,0.21146092019650575,6.214262493751375e-05,0.00330785831857285,0.013951650821941428,0.001091338926772658,0.0056472801873638625,0.08836993948331102,0.1950063257513543,0.3512220722948627,3.0603993096743305,0.026483736324858318,0.04708309679142904,0.26593367609254304,1.5291475517941695,2.227280396553932e-05,0.002988995873223659,0.013729171351873513,0.0,0.0,0.0,0.0
374,bfgs,0.0006994452816837344,0.005641268458070006,0.06618327575791405,0.21058512693761627,6.180690239779384e-05,0.0033203000089205067,0.015155643535263021,0.0011201667805267042,0.005628618743726794,0.08844035252010396,0.19241750190277537,0.34944189746902665,3.0707411735372223,0.026529734013038448,0.0480690999904829,0.2664477937872461,1.5290770742569966,2.105293077650797e-05,0.0030064878477835165,0.014926574587338365,0.0,0.0,0.0,0.0
375,bfgs,0.0006936812050317557,0.0056540627547177124,0.06599965593753415,0.20890548406508405,6.133684887085848e-05,0.0033051329869869615,0.016939154751815313,0.0011269558808400478,0.005572942541953013,0.08873902903950402,0.19272125363153464,0.3481157734636348,3.0685607749860306,0.02674789964325438,0.04729208691462962,0.2637435653727937,1.5177477524035785,1.9759838844449904e-05,0.003002673156880298,0.016700899110668476,0.0,0.0,0.0,0.0
376,bfgs,0.0006908490676165619,0.005595834328395836,0.06565546544260796,0.20867084109301504,6.124007782661228e-05,0.003298099058914527,0.018093034048791642,0.0011195394877854894,0.005522251707559861,0.08790173843708668,0.192213795609682,0.3465136800513377,3.0544239012991565,0.026493677441300562,0.04742673528007111,0.2655080816309995,1.5075594979933504,1.937310563444372e-05,0.0029904529868801356,0.01784912509751574,0.0,0.0,0.0,0.0
377,bfgs,0.0006878373008624456,0.0055864417162989856,0.06538765714264393,0.2085998428577783,6.098544639508187e-05,0.0033013371065305,0.019683053904255673,0.001133613680173169,0.005484349119160871,0.08657845943049354,0.19014856421217097,0.34521113631598377,3.004717139724675,0.02599893530898237,0.047793548598865164,0.2577665660763624,1.495070663334959,1.8850152278692346e-05,0.0029841460338968576,0.019431671010015802,0.0,0.0,0.0,0.0
378,bfgs,0.0006890336453727541,0.005564666589571144,0.06505549331484942,0.20814598563971193,5.986163846881973e-05,0.00328853009264398,0.021605990681995393,0.0011366644504307542,0.005467887941940785,0.08654018066232824,0.19107704713413892,0.34396013630597305,3.039928826505579,0.02663529571367585,0.04725457696410637,0.25657859497320507,1.504208378628146,1.7376884239669744e-05,0.002950792327679188,0.02134617081590405,0.0,0.0,0.0,0.0
379,bfgs,0.0006874321908866484,0.00556550838768694,0.06482411818588871,0.20811619657006972,5.921554173364536e-05,0.003286083795178551,0.02344312193177368,0.0011173823340677308,0.005543027379254679,0.08625798016728888,0.18968533685583847,0.34296413841303286,3.0949901646476703,0.02701279490256486,0.048279295879603244,0.26447841308111314,1.5260648051651864,1.6637057329233168e-05,0.0029427860788161678,0.02317560666184931,0.0,0.0,0.0,0.0
380,bfgs,0.0006837877619474763,0.005526067331683853,0.06456653037914405,0.20759296873492894,5.890707009888882e-05,0.0032874722594085346,0.02497604760446695,0.0011033808988451662,0.005499532098198499,0.08649816290623039,0.1891894187920365,0.34158472319029887,3.0928738680024663,0.026931333218521532,0.04804873750676735,0.2668187978587132,1.5239609067499056,1.6138371130468717e-05,0.0029571702696795867,0.02470238401717118,0.0,0.0,0.0,0.0
381,bfgs,0.0006814608227319277,0.005539666282337813,0.0642758793332777,0.20581377321495542,5.83085921118853e-05,0.0032945047049414747,0.027687340401458198,0.0010882378764905404,0.005469596613385139,0.08605336323855448,0.1891531937413924,0.3400515111637631,3.070709776383819,0.02670739211289809,0.04766339306890053,0.26809292448018296,1.4981808134526453,1.5379389385486975e-05,0.002973362049992004,0.02740331628890873,0.0,0.0,0.0,0.0
382,bfgs,0.000679938190821959,0.005516309706302639,0.06406904390133825,0.20477334096549518,5.690786694963127e-05,0.0032970937436278018,0.0316702763749718,0.0010872200998907522,0.005456487570659991,0.08518529813365225,0.18864133091019608,0.33840172475002733,3.093728599795476,0.027054326238701236,0.047733751374166314,0.26879982939072583,1.4984245758286376,1.392671299545463e-05,0.0029764918358723457,0.03137210144784977,0.0,0.0,0.0,0.0
383,bfgs,0.0006813818548958966,0.0055368238193916385,0.06379367753196966,0.20410775372231985,5.4758902939769286e-05,0.003291271372660247,0.0371970792122959,0.001090311985732563,0.005513563276169438,0.08469000069914448,0.18923172737279098,0.3371171165391399,3.113884389588889,0.027480020558341627,0.04706142954106605,0.2698221445219073,1.4887240436430147,1.2225636923477476e-05,0.0029685158212227843,0.03688098311542396,0.0,0.0,0.0,0.0
384,bfgs,0.00067832693212,0.005490600157475273,0.06352164595590327,0.20403749664137014,5.341388155165793e-05,0.0032906032235001915,0.04132528348478904,0.0010873599734589475,0.005483537476759287,0.08442382474175342,0.18850965103145056,0.335440280446395,3.0971025023268326,0.02733848624716114,0.04650588785729338,0.26922160848279464,1.4808847960422522,1.1116617027813478e-05,0.0029698436285774807,0.04099676035945221,0.0,0.0,0.0,0.0
385,bfgs,0.0006777258157804037,0.005499903562706986,0.06332193806159428,0.20292441684266269,5.068494184824152e-05,0.0032989393012958297,0.048476008593298654,0.0010578191332619525,0.00547821169577478,0.08405462075084305,0.18729248195286252,0.33361619697401984,3.118283530015424,0.02769871395815936,0.046458058770315676,0.26906222994964296,1.4815950178772623,9.565236629213788e-06,0.002976108799869949,0.048127675712385805,0.0,0.0,0.0,0.0
386,bfgs,0.0006767381054521295,0.005492940311298076,0.06300738658488297,0.20230709192608756,4.666240440586667e-05,0.003289378511345741,0.05842842248821757,0.0010574563190167952,0.00546212055684467,0.0840829512105047,0.18688893779133217,0.3312665967744652,3.1267817653687904,0.027776153099361184,0.047199258922836225,0.26843463872311596,1.4830820181183846,8.282934323141978e-06,0.0029781883627730574,0.05805533735369079,0.0,0.0,0.0,0.0
387,bfgs,0.0006784783395163057,0.0054905277760744125,0.06297934927689858,0.20281355574459353,3.975919250174586e-05,0.003277614267290008,0.07604782700923321,0.0010702387305488018,0.005456277869701487,0.08343820347575975,0.18513761258667483,0.3290132167381464,3.171438398715265,0.028109677560472363,0.047652118468497213,0.27460610535944385,1.500177296724262,1.2767777684554927e-05,0.002964232639248236,0.07563689827654814,0.0,0.0,0.0,0.0
388,bfgs,0.0006771523209283297,0.0054942668340435385,0.06268801491638591,0.20265214303773227,3.6041613208628483e-05,0.0032741744554203762,0.09399562912303118,0.001105249144984059,0.005464118525214755,0.08367106863058495,0.1851438283068217,0.3270914431910759,3.1522180646426974,0.027598994431751293,0.04779582257355945,0.2775535479553736,1.4926523750028702,3.42275664489673e-05,0.002951772502851902,0.09355171811566979,0.0,0.0,0.0,0.0
389,bfgs,0.0006706622020477692,0.0054418628760479915,0.06240312099489394,0.20168750449121606,3.5967849631863904e-05,0.003271664848928759,0.09889893966737608,0.0010707958760552776,0.005415147458609787,0.08289693609117899,0.18518819783092047,0.3252711362251634,3.18093271375647,0.02761674715703626,0.04831647106960758,0.2846633415441217,1.5071940836316933,4.4015743507429246e-05,0.0029433406886289724,0.09844715167136475,0.0,0.0,0.0,0.0
390,bfgs,0.0006673749757153757,0.005352022489737381,0.062136625562561505,0.2006543080849328,3.58760109605876e-05,0.0032687350068455997,0.09577714584242392,0.0010690115378649075,0.005357452848054481,0.08266615642321387,0.1832124459218296,0.3232511180451512,3.1133538033917945,0.02682158748970717,0.048190890855137856,0.2795865593755404,1.4951426964163481,3.657580159307308e-05,0.0029636753334982713,0.09533132107901188,0.0,0.0,0.0,0.0
391,bfgs,0.0006597979385585258,0.005254539897110046,0.06198457780892842,0.19949822270821796,3.6112302217287074e-05,0.0032555158467941006,0.09024412905872765,0.0010428063117316419,0.00522395231533854,0.0820904274343466,0.18376446420557008,0.32144641130706775,3.105198040083616,0.026815243418983323,0.04823230714904148,0.27870319413020905,1.4857738411385324,2.7326058279462926e-05,0.0029432544769426184,0.08980946655401871,0.0,0.0,0.0,0.0
392,bfgs,0.0006574423036694975,0.005210656700689287,0.061835493043192434,0.19975073393299175,3.5859457005716144e-05,0.0032417778003472225,0.09037148766056279,0.0010358218423191627,0.005268880890680845,0.08166779163263252,0.18221925723914661,0.32047005136775875,3.026298016563467,0.0259824195872644,0.04798311375835965,0.27357088243628536,1.4395812753258426,2.953227986054159e-05,0.0029429138677208393,0.08993892412924034,0.0,0.0,0.0,0.0
393,bfgs,0.0006546372585779813,0.005197571217298398,0.061563201569332954,0.19895350688371508,3.554152590875858e-05,0.003234391895819671,0.09261967211244165,0.0010011212570964524,0.005290111918436778,0.08174872319855855,0.18189662530155445,0.3192035291780154,3.033203126676434,0.026105284056940754,0.04753503028986922,0.2740407532299062,1.438619958746573,3.4729019765881585e-05,0.002935279852398905,0.09218433940647994,0.0,0.0,0.0,0.0
394,bfgs,0.0006544934849220506,0.005181995523228185,0.06142061361989282,0.1981279772495504,3.5856186275517814e-05,0.0032272140258185933,0.0975473128951804,0.0010087986786440635,0.005234475189593347,0.08121224211343814,0.1808957685994429,0.3184422526843671,3.0488630597446083,0.02599282367768785,0.04757054902005758,0.28068552749686526,1.4450252969943969,5.067731170595455e-05,0.0029374778717389974,0.09710603830513007,0.0,0.0,0.0,0.0
395,bfgs,0.0006529672761724,0.0051661400277026835,0.061248386878173015,0.19725247726393988,3.5792563406981915e-05,0.00322145511008792,0.09705462338747955,0.0009949009129349598,0.005255516296462127,0.08103762525478404,0.18146006739267914,0.31758143078175016,3.050202896218472,0.026014822678792647,0.04746382698421759,0.2812061960212634,1.4421830483788944,5.2123440970994775e-05,0.0029348644572469254,0.09661570657253238,0.0,0.0,0.0,0.0
396,bfgs,0.0006489784321885269,0.005138507113514937,0.06117441481508776,0.19682940475126978,3.534019743736883e-05,0.00322376083186327,0.09401156885465731,0.0009868262572327656,0.00526339570516666,0.08169477913891307,0.18113769549827557,0.3167254337763068,3.0058391662106607,0.025356482310097437,0.047592035793472924,0.2791107483820869,1.445355457826904,4.880613153214074e-05,0.002931043687844135,0.09358053792050337,0.0,0.0,0.0,0.0
397,bfgs,0.0006459598806057309,0.005129641417442583,0.061099769134377105,0.19700430983451356,3.4801519440667096e-05,0.0032145596355083765,0.08902830824386973,0.0009601092026461904,0.00529491509429943,0.08142256008479969,0.18035696155837252,0.3160832866916569,2.994383642489356,0.02523286955853506,0.046358433387842714,0.28010996531861115,1.4587571294496735,4.2478117080784225e-05,0.00291452275364423,0.0886098529231605,0.0,0.0,0.0,0.0
398,bfgs,0.00064340303952903,0.0051195210724401955,0.06092977098346293,0.19670855092361794,3.4570501874334886e-05,0.0032097027914916054,0.08754387884671047,0.000945464728336306,0.00528776569217587,0.08109654725131105,0.17997135877114023,0.3152248370287916,2.976288244438618,0.02499094393383072,0.04607864439278339,0.27880234986576546,1.462115429307377,4.422405235456841e-05,0.002908935608834431,0.08713136175970985,0.0,0.0,0.0,0.0
399,bfgs,0.0006420465055063845,0.005088550229055079,0.06071568874318216,0.19661900138582009,3.4297483336452805e-05,0.0032139787323692995,0.08524285394960086,0.0009083433432377122,0.005258952376656153,0.08069584467180983,0.17833660157243617,0.3141132494743747,2.980737513726782,0.025046370759462495,0.04630300075116631,0.27745319858553613,1.466180629142572,4.80879392090054e-05,0.002908093095329334,0.08483988406028134,0.0,0.0,0.0,0.0
400,bfgs,0.0006384062970842418,0.005049125246213962,0.06041311222221015,0.19606379111491232,3.471595578093475e-05,0.0032715763216917986,0.07774370052546263,0.0008662107168438222,0.005270130251200823,0.08039602164642846,0.1812680884857905,0.3737260010304438,3.6090844142871505,0.024101544890037397,0.046222742248122825,0.27713687628007716,1.4615632105231073,4.5033035873709935e-05,0.002931074378776486,0.07697308430938056,0.0,0.0,0.0,0.0
401,bfgs,0.0006381597530414231,0.005019617115602638,0.06024465906675081,0.19543348144691067,3.386395398150644e-05,0.003270886557022208,0.06977234819491748,0.0008375940574799191,0.005304701153716549,0.07954638048878956,0.18127163069449775,0.3723198059109431,3.5191759645878307,0.02291550244532487,0.04571266786298358,0.2779908418899947,1.472642521046052,4.397910411415002e-05,0.00293993403790913,0.06906363734440607,0.0,0.0,0.0,0.0
402,bfgs,0.0006358097857500902,0.0049971956013532175,0.059971755891085034,0.1951720159892064,3.336743582764885e-05,0.0032734852701977965,0.06484287869427,0.0008198247125177295,0.005261849558845162,0.07866489412107722,0.17934626159987083,0.37061941059213255,3.483423526604019,0.022221077127351226,0.0456832592834926,0.2837084585816403,1.478112129942393,4.5726357863826235e-05,0.0029324506282601007,0.06417582764759969,0.0,0.0,0.0,0.0
403,bfgs,0.0006350659097505615,0.004959899143689654,0.05964521412650718,0.19453193179581754,3.309653969021135e-05,0.0032726052891941383,0.05906180059740727,0.0008038119011609046,0.005218051501514742,0.07795388552541516,0.17816642902582291,0.36879608645578954,3.472588983297228,0.02215724122139618,0.04448768895003627,0.28528344197039196,1.4750308446988243,5.034250484268032e-05,0.0029222106048733816,0.05844544032521966,0.0,0.0,0.0,0.0
404,bfgs,0.0006329017671985451,0.004935525864245648,0.059343833031283905,0.19498558013956857,3.244031647340078e-05,0.00327289574775559,0.05115805905691434,0.0007902210064090966,0.005181657797629623,0.07753195102488797,0.17609426844975257,0.36726503787195297,3.4481613718482573,0.021636706998615092,0.044757966614484716,0.28846030437937475,1.4908257565864416,4.6835618395899085e-05,0.002912954406308531,0.05060434951622614,0.0,0.0,0.0,0.0
405,bfgs,0.0006322577882274765,0.004910056966105519,0.05907170889979292,0.19428388112642833,3.1787217438129804e-05,0.003287162796812021,0.04537540780679527,0.0008184665243656981,0.005122497127749587,0.07720964606481859,0.17576087294303408,0.36565411166943723,3.4691048726459033,0.021512558043299993,0.04460020661116968,0.29672830800295547,1.5179274752274885,4.4671867976783485e-05,0.0029200742866853286,0.044868009285239194,0.0,0.0,0.0,0.0
406,bfgs,0.0006306583338510274,0.004879979099827567,0.05886830015740575,0.19379102097160897,3.112632173273834e-05,0.0032903670705738187,0.03934300858577614,0.0008039770784829432,0.005119363571535146,0.07681016737939325,0.17482387048111708,0.3641240756430248,3.4679314032254673,0.02166623668825842,0.04368586181687406,0.295880795503368,1.516323269423972,3.9670187788160664e-05,0.002913615599407501,0.03888443288712085,0.0,0.0,0.0,0.0
407,bfgs,0.0006308918260252045,0.004882881870931716,0.05862787205890763,0.19237447964712842,3.082166538993773e-05,0.003311818060487267,0.03418799028790397,0.0007912271076038422,0.005116342235798967,0.07632442618933724,0.175906128195585,0.36290144418670905,3.4551164788673323,0.021477384491740928,0.04347740456840371,0.2959974976904017,1.529218151828332,3.5173852086435004e-05,0.0029450472163367624,0.0337727625059188,0.0,0.0,0.0,0.0
408,bfgs,0.0006278481185737041,0.004875046490711589,0.05839380457871815,0.1917225339577441,3.045117972128019e-05,0.003309747230486234,0.03153216361717317,0.0007931255167456969,0.005122831917757116,0.0761059100394243,0.17543148272346867,0.36149781009651033,3.481481403839775,0.02164576807620828,0.04346537831736957,0.3010769337033495,1.5279166943132085,3.6196323404775714e-05,0.002944071759079882,0.031142591003998188,0.0,0.0,0.0,0.0
409,bfgs,0.00062567292119368,0.004865289319803207,0.058168740894900824,0.19145841703619593,3.0103126689451308e-05,0.0033083129365993023,0.02763597392332678,0.0008059130827205687,0.005162949810546833,0.07635810207657315,0.17474451730474824,0.3603586357310716,3.499172468575601,0.02168589377337475,0.04384568834836337,0.30333992301818846,1.5430360100015603,3.410832215758626e-05,0.002947974404767439,0.027282092177053758,0.0,0.0,0.0,0.0
