concentration,j_0(c)
0.016935096,4.5057633e-09
0.0126,4.433323e-09
0.012846141,4.4569473e-09
0.014237945,4.480247e-09
0.012606225,4.4304835e-09
0.012931759,4.453905e-09
0.0126,4.4268e-09
0.021976041,4.981977e-09
0.047189885,4.986951e-09
0.092767195,4.9924997e-09
0.04610269,5.0065707e-09
0.087130612,5.0116014e-09
0.132350382,5.017175e-09
0.073881001,5.03189e-09
0.130007824,5.037012e-09
0.101169923,5.0583147e-09
0.016072831,4.5171373e-09
0.0126,4.4906874e-09
0.0126,4.4626995e-09
0.0126,4.43347e-09
0.015728386,4.488881e-09
0.0126,4.4609396e-09
0.0126,4.4316955e-09
0.013502213,4.4599155e-09
0.0126,4.430619e-09
0.0126,4.460639e-09
0.0126,4.487343e-09
0.012665894,4.5134896e-09
0.0126,4.4351816e-09
0.0126,4.462084e-09
0.0126,4.488546e-09
0.0126,4.4358464e-09
0.0126,4.462456e-09
0.0126,4.4269193e-09
0.0126,4.4255546e-09
0.0126,4.425516e-09
0.012606929,4.4524517e-09
0.012651052,4.4516333e-09
0.012685028,4.452109e-09
0.013071596,4.477307e-09
0.013550226,4.4770156e-09
0.015455459,4.501489e-09
0.050704676,5.037871e-09
0.04215243,5.043824e-09
0.045756462,5.050668e-09
0.048889341,5.071329e-09
0.036965459,5.078321e-09
0.03032044,5.086142e-09
0.046466214,5.106805e-09
0.037402115,5.1149907e-09
0.055947031,5.1443902e-09
0.0126,4.4283515e-09
0.0126,4.429116e-09
0.0126,4.4286277e-09
0.0126,4.456752e-09
0.0126,4.4567767e-09
0.0126,4.455568e-09
0.0126,4.4843045e-09
0.0126,4.483619e-09
0.0126,4.5110053e-09
0.031644324,5.1052966e-09
0.049971369,5.1167617e-09
0.082150269,5.1298454e-09
0.073391796,5.1473155e-09
0.10675914,5.16126e-09
0.113526429,5.1767253e-09
0.094534806,5.192114e-09
0.117731635,5.2086566e-09
0.117734082,5.23967e-09
0.0126,4.5146242e-09
0.0126,4.4828923e-09
0.0126,4.449973e-09
0.0126,4.41583e-09
0.0126,4.48676e-09
0.0126,4.454655e-09
0.0126,4.421326e-09
0.0126,4.4580006e-09
0.0126,4.4255017e-09
0.0126,4.508901e-09
0.0126,4.471904e-09
0.0126,4.43347e-09
0.0126,4.3935553e-09
0.0126,4.479053e-09
0.0126,4.4412034e-09
0.0126,4.401838e-09
0.0126,4.448034e-09
0.0126,4.40927e-09
0.0126,4.472264e-09
0.0126,4.4377475e-09
0.0126,4.402175e-09
0.0126,4.365558e-09
0.0126,4.4469544e-09
