x,y,grf_interpolated,pred_k
9.062979,8.388015,1.4271709,1.0354334
2.4888813,19.679129,1.256751,1.0313872
3.5520627,33.27902,0.9776631,0.9673665
7.006811,32.40705,1.1868728,0.9483953
12.681701,19.54425,1.0994519,0.9633122
9.103976,38.33111,0.90879154,0.914171
1.4163944,33.009052,1.0370536,0.98267585
1.2334607,27.936146,1.1281211,1.0044922
1.4507388,26.721737,1.1165082,1.0080911
12.488202,19.648008,1.073974,0.96413445
14.8805685,5.0540075,1.5581683,1.0076374
3.2651846,17.51785,1.410705,1.0356073
16.27371,30.885204,0.76234424,0.89993787
14.817956,5.26551,1.5557038,1.0072253
14.607552,5.3136783,1.5694019,1.0085423
7.8214607,13.839203,1.3791434,1.020213
7.236459,21.903206,0.8729299,0.98929524
20.77342,7.462186,0.9440091,0.9578605
3.767481,37.715904,0.96545553,0.94924873
10.90242,25.490444,1.7433306,0.95082814
1.2868043,36.06815,0.93751854,0.97171175
4.4115644,15.143104,1.5410867,1.0382483
2.1842346,21.021667,1.2399867,1.0275788
18.73594,19.725668,0.90061474,0.9258045
19.144974,26.402855,0.85268503,0.9001964
18.858387,19.574562,0.9014666,0.92564803
2.3794034,19.507109,1.2704977,1.0329034
6.149533,39.759766,0.985509,0.92695826
14.87011,11.04376,0.966326,0.9833463
12.445708,35.563152,0.7082865,0.90462965
12.742717,35.27314,0.69240254,0.90397865
21.435726,17.2323,0.95923716,0.9193433
21.13829,21.71952,0.96203285,0.9056535
20.398418,23.857399,0.91445374,0.90230525
21.093653,16.464296,0.92658806,0.9239267
14.721857,11.16298,0.966186,0.98386914
9.284824,8.369073,1.4475672,1.0339216
19.555624,3.919581,0.9598139,0.9790029
12.439672,18.523376,0.9225834,0.96900916
15.154461,4.79954,1.5223693,1.0066997
16.945705,3.513096,1.2359916,0.9989553
12.321187,18.335072,0.87355775,0.9705475
4.51066,27.004082,0.9129137,0.9861731
4.6647487,27.144348,0.9196569,0.9845624
12.647733,24.514181,1.7429159,0.94386333
13.294294,18.989296,1.2056296,0.96162486
1.2871639,36.94928,0.91402334,0.9683846
8.29781,32.092987,1.1353617,0.9415055
2.3372338,20.843334,1.2316737,1.0273069
20.203913,23.987526,0.89955735,0.90287817
16.47738,30.545753,0.7499857,0.90002215
1.3344506,36.413216,0.9284657,0.97008646
3.4018981,39.61645,0.96714896,0.9447522
8.412386,31.883467,1.1379868,0.94158673
21.051062,21.244589,0.95777535,0.9077209
18.191565,28.131802,0.7849532,0.8992758
15.118786,32.953014,0.70631754,0.89901525
2.4846144,20.031769,1.2431817,1.0298605
2.2592928,20.621668,1.246059,1.0288179
17.9565,3.3671737,1.1255069,0.9923044
14.706595,18.158833,1.3195361,0.9559661
1.0996363,27.356962,1.1200411,1.0078261
1.3691027,25.582329,1.1767111,1.0134699
1.1295884,25.921032,1.1478167,1.0136738
1.4394703,27.140757,1.108611,1.006408
14.7997465,18.339033,1.3237383,0.9546724
21.023218,12.8232,0.94359505,0.9371266
14.904522,11.4941025,0.9741182,0.9812925
18.00607,28.265575,0.77079564,0.8997864
15.120617,11.386923,0.9653445,0.9802674
17.917757,17.10879,1.0591373,0.9401956
2.1091764,21.421667,1.2436773,1.0263436
