x,y,gt_c0,mu_h_at_gt_c0,j0_at_gt_c0,gt_c16,mu_h_at_gt_c16,j0_at_gt_c16,gt_c30,mu_h_at_gt_c30,j0_at_gt_c30,gt_c43,mu_h_at_gt_c43,j0_at_gt_c43,gt_c63,mu_h_at_gt_c63,j0_at_gt_c63,gt_c71,mu_h_at_gt_c71,j0_at_gt_c71
4.5171,39.992096,0.016681133,-0.8761177,1.6197746e-05,0.013884303,-1.0439565,1.3521168e-05,0.08376358,0.36404133,7.5682394e-05,0.11587677,0.511595,0.00010097039,0.387839,0.28632516,0.00023330355,0.66551256,-0.40806603,0.00021862533
3.8535948,39.231213,0.016082812,-0.9092908,1.5626474e-05,0.012660159,-1.12939,1.2344693e-05,0.0426032,-0.08340669,4.025515e-05,0.11180369,0.49818778,9.787689e-05,0.41138837,0.22855741,0.00023791898,0.6209935,-0.30745173,0.000231143
3.9660122,39.58669,0.016213277,-0.90194297,1.5751095e-05,0.013594188,-1.0634458,1.3242629e-05,0.034212366,-0.25591087,3.261595e-05,0.09241666,0.41453886,8.269889e-05,0.39849055,0.26043716,0.00023552586,0.64945924,-0.37305605,0.000223587
4.0784297,39.942165,0.014041773,-1.033562,1.36722965e-05,0.013461012,-1.0725443,1.3114707e-05,0.041171364,-0.109606266,3.8961578e-05,0.08492735,0.37140393,7.663478e-05,0.3881027,0.28568947,0.00023336116,0.6695704,-0.4166525,0.00021729118
3.5457833,39.475124,0.028328951,-0.41172743,2.717509e-05,0.0126,-1.1338153,1.2286805e-05,0.04071676,-0.118172884,3.855001e-05,0.10285437,0.4639945,9.096365e-05,0.38478905,0.293657,0.00023262619,0.6330977,-0.3358438,0.00022812404
3.6520536,39.851143,0.035658002,-0.22259974,3.394218e-05,0.0126,-1.1338153,1.2286805e-05,0.029179312,-0.3869071,2.7965785e-05,0.087023854,0.38420057,7.834364e-05,0.36994955,0.32876098,0.00022907053,0.6572383,-0.39022088,0.00022124567
5.477366,39.97626,0.035163168,-0.23381019,3.348868e-05,0.017951207,-0.8098564,1.740799e-05,0.1542115,0.58786714,0.00012846923,0.18808432,0.60299957,0.00015034064,0.34505168,0.3852057,0.00022213445,0.58347374,-0.2157132,0.00023867738
4.999391,40.003933,0.019543765,-0.7337804,1.8920935e-05,0.012986644,-1.1057594,1.2658759e-05,0.12696627,0.5421765,0.00010922556,0.14788719,0.58042204,0.00012413357,0.3867274,0.28900173,0.00023305883,0.65829957,-0.39253408,0.00022091722
5.7606454,39.515438,0.040306214,-0.12601614,3.817801e-05,0.051253904,0.053247213,4.7982816e-05,0.18196666,0.60293734,0.00014655867,0.19961345,0.6004478,0.00015726687,0.3891141,0.28324884,0.00023358123,0.6217138,-0.30916,0.0002309714
5.284828,39.562862,0.02563207,-0.49668026,2.4657757e-05,0.038188767,-0.16816282,3.62538e-05,0.15669318,0.59033656,0.0001301488,0.17948274,0.6026093,0.000145002,0.4061195,0.24164602,0.00023698097,0.6517241,-0.37809062,0.00022291768
4.804695,39.570778,0.016193623,-0.90304565,1.5732332e-05,0.028548667,-0.40523005,2.7379534e-05,0.11969154,0.52304816,0.00010383769,0.15156406,0.5849565,0.0001266639,0.4156174,0.21799079,0.00023863307,0.6679219,-0.4131778,0.00021783706
5.5702653,39.12179,0.034608245,-0.2466178,3.2979555e-05,0.07252424,0.28219867,6.634537e-05,0.18897091,0.60292387,0.00015088258,0.19767919,0.60110533,0.00015612313,0.44144905,0.15244122,0.00024223204,0.6755242,-0.42904317,0.00021527533
5.09229,39.14946,0.018058421,-0.8045025,1.7510012e-05,0.052636355,0.072166204,4.920382e-05,0.1522131,0.5856972,0.00012710784,0.18087615,0.6028156,0.0001458768,0.4459639,0.1408352,0.00024272682,0.6835347,-0.44530296,0.00021245341
5.379885,38.728146,0.023823567,-0.55972767,2.2961467e-05,0.06528342,0.21718812,6.0196184e-05,0.16642119,0.5977527,0.00013661495,0.1896241,0.6028547,0.00015128088,0.46535355,0.09062053,0.00024439808,0.7039971,-0.4844638,0.00020467344
