concentration,k(c)
0.130063766,-0.0016809776
0.075368565,-0.0019535497
0.085181395,-0.0018674359
0.081301342,-0.0017078146
0.179385235,-0.0030031875
0.144973237,-0.0028257817
0.14941444,-0.0026167408
0.168201585,-0.0030173883
0.160791211,-0.002820745
0.196714389,-0.0030140504
0.212750169,-0.0031816512
0.213854746,-0.003298089
0.186938244,-0.0031658337
0.1607115,-0.002384901
0.167118527,-0.002138041
0.15472428,-0.0018826947
0.165793358,-0.0023373738
0.147263726,-0.0020733848
0.128133246,-0.002271749
0.172704073,-0.0027937815
0.17332786,-0.0025885776
0.153107754,-0.0025412887
0.114106064,-0.0016159937
0.071122279,-0.0013313442
0.090275546,-0.0015262663
0.123212458,-0.0019905046
0.125497927,-0.0018024966
0.113617381,-0.0017077103
0.244167196,-0.0034023374
0.247244781,-0.0033238083
0.23794623,-0.0031913444
0.270992781,-0.003433548
0.246816363,-0.0033374205
0.252974685,-0.0034540072
0.251920818,-0.0034234077
0.279179585,-0.0034758225
0.294741646,-0.0035185292
0.291988101,-0.0034546182
0.310461749,-0.0035201833
0.315291743,-0.003462933
0.282710471,-0.0033112317
0.275745358,-0.0033878312
0.2931474,-0.0033878312
0.267564617,-0.003229238
0.279272754,-0.003276378
0.298660913,-0.0033599064
0.20391297,-0.003087066
0.206797433,-0.003104277
0.227648681,-0.00312493
0.148805286,-0.00292515
0.170221471,-0.0029392764
0.131423767,-0.0027394518
0.267534486,-0.003249295
0.307989522,-0.0033857152
0.270859206,-0.0032721683
0.108262863,-0.002235718
0.107692003,-0.002196081
0.092549667,-0.0021589994
0.128413569,-0.0024151206
0.116995365,-0.0023755208
0.145249071,-0.002582185
0.129468684,-0.0025603548
0.09026443,-0.002358757
0.100245279,-0.0025417358
0.172817904,-0.002785638
0.152782575,-0.0027605817
0.195913752,-0.002966769
0.059828409,-0.0012309477
0.074598934,-0.0013708845
0.077436115,-0.0015089288
0.061579254,-0.0012060925
0.073286687,-0.0013453588
0.064218807,-0.001180239
0.093742803,-0.0014871731
0.076266201,-0.0014979169
0.072766422,-0.0013593584
0.065170832,-0.0011293888
0.077819653,-0.0012404621
0.055022067,-0.0010551438
0.076190817,-0.0012956858
0.081837829,-0.0014603287
0.087894457,-0.0014068559
0.107207174,-0.0016325638
0.096708754,-0.0017846376
0.084879988,-0.0019348636
0.088351324,-0.0016416386
0.079973847,-0.0017942861
0.075895574,-0.00165236
0.125062002,-0.0017273203
0.131311736,-0.001827456
0.112285357,-0.0018764436
0.09071299,-0.0021971464
0.096734539,-0.002348937
0.103732436,-0.0025007948
0.07420211,-0.0021131262
0.077705751,-0.0022734255
0.087122981,-0.002036266
0.117203771,-0.002379842
0.142878269,-0.0025522113
0.128436915,-0.0025235936
0.079477765,-0.0023071393
0.093396471,-0.0021351427
0.107958317,-0.0019631833
0.079424371,-0.00236246
0.082461751,-0.0021990836
0.077892926,-0.00242766
0.084321655,-0.0021833852
0.086676496,-0.002059333
0.107200532,-0.0020056143
0.192322145,-0.0029946044
0.154802103,-0.0027540252
0.129010273,-0.0024822876
0.171919182,-0.0029587448
0.132840502,-0.0026979074
0.147645799,-0.002907239
0.212741979,-0.0031770244
0.188464494,-0.003147222
0.216304268,-0.0033305734
0.027212826,-0.0010482296
0.042815787,-0.0012141317
0.063993963,-0.0013246164
0.101207904,-0.0019801408
0.104312497,-0.0017852709
0.099643703,-0.0016038194
0.082908807,-0.0016669407
0.075651624,-0.0014929324
0.060430363,-0.0013699755
0.119753839,-0.0018954352
0.123519982,-0.0020932928
0.122182073,-0.0021909624
0.104065393,-0.002621621
0.11794937,-0.0024022684
0.100341802,-0.0023058876
0.229824415,-0.0034198686
0.243712122,-0.0034437776
0.235447509,-0.0034553334
0.204909121,-0.0032700226
0.20653856,-0.00330697
0.170445229,-0.0031002983
0.290598947,-0.0035457388
0.290374508,-0.003560461
0.288839715,-0.0035635605
0.338524819,-0.0036240146
0.332117281,-0.0036551207
0.360486836,-0.0036961287
0.351925431,-0.003632158
0.337858719,-0.0035545155
0.324970474,-0.003579773
0.321331996,-0.003577128
0.325801532,-0.0035324246
0.331301819,-0.00349541
0.355225229,-0.0036564171
0.354983042,-0.0036020204
0.370027729,-0.0036964417
0.265800794,-0.0032865778
0.300247729,-0.0034084022
0.289921798,-0.0034374893
0.14347097,-0.002733685
0.165908666,-0.0027519464
0.171577674,-0.0027728528
0.177039183,-0.0029481873
0.192994389,-0.0029592887
0.206537506,-0.003141202
0.200702215,-0.0029621348
0.230826018,-0.0031277984
0.222424391,-0.0031334683
0.244665045,-0.0033192858
0.256626308,-0.0033014342
0.281966677,-0.0034650192
0.077630109,-0.0016553625
0.08066488,-0.0017979294
0.084654737,-0.0019358471
0.089558439,-0.0016038269
0.102616623,-0.0017424598
0.105072938,-0.0015458092
0.069091395,-0.0017981455
0.067912426,-0.001938574
0.066653112,-0.0019407049
0.103657097,-0.0014773682
0.118619656,-0.0015968606
0.088151613,-0.0013708547
0.122943251,-0.0016778633
0.108739406,-0.0018751547
0.116599117,-0.0017987266
0.065847019,-0.00214684
0.068424676,-0.0023540258
0.070570721,-0.0025557056
0.061335856,-0.0021503046
0.066886382,-0.002356097
0.065052794,-0.0021493956
0.07417569,-0.0023864284
0.070931153,-0.0024710074
0.071471866,-0.0022672638
0.078475545,-0.00256259
0.086718777,-0.002806574
0.106922762,-0.003037855
0.076979607,-0.0026400834
0.084316867,-0.0028825328
0.072429827,-0.0027225018
0.083044312,-0.0026135668
0.10100525,-0.002672717
0.101154863,-0.0028521717
0.139511995,-0.0028943345
0.176832523,-0.003098704
0.138705054,-0.0030611306
0.027758341,-0.00074296445
0.037339565,-0.00084329396
0.034651237,-0.0009719059
0.172086346,-0.0004606545
0.103955675,-0.00058382004
0.156689905,-0.00043477118
0.183443884,-0.00016940385
0.190520854,-0.00025109947
0.189396773,-0.00020035356
0.314963537,-0.0038090944
0.346706671,-0.0037796423
0.364079656,-0.003742136
0.277440597,-0.0036816671
0.319809925,-0.003673032
0.25238082,-0.0035537854
0.079367536,-0.002195172
0.076258397,-0.002424635
0.09757765,-0.002653025
0.087373548,-0.0025301203
0.113126079,-0.0027516782
0.126547435,-0.0028368756
0.153141597,-0.00303825
0.132787193,-0.0029621497
0.170019038,-0.0032192543
0.079175466,-0.0016033128
0.072590727,-0.001404129
0.0521506,-0.0012408122
0.080005087,-0.001258567
0.052138714,-0.0011019707
0.063147374,-0.0009570867
0.073428528,-0.0015406981
0.073502,-0.0017384663
0.084113224,-0.0018649325
0.067699792,-0.002319716
0.067728587,-0.002084069
0.063274401,-0.0019628927
0.104342016,-0.0033150688
0.148726034,-0.003357552
0.189906137,-0.0033928156
0.11202016,-0.0031086653
0.139961059,-0.0031681806
0.110157886,-0.0028895587
0.207642633,-0.0035431609
0.141740495,-0.0035256818
0.230728684,-0.0036907122
0.215455094,-3.928691e-05
0.191281153,-6.490201e-05
0.235655246,-9.743124e-05
0.352660927,-2.5726855e-05
0.295296064,-2.3253262e-05
0.375174316,-9.315461e-05
0.361621681,-0.0038952157
0.383489215,-0.003937237
0.391040428,-0.0039339736
0.380795091,-0.0038370714
0.386234601,-0.003851436
0.378487044,-0.0037714243
0.352461151,-0.003701277
0.375116299,-0.0037567317
0.37252486,-0.0038203523
0.221071563,-0.0033167452
0.246745855,-0.0034897402
0.27901258,-0.0036597326
0.194526577,-0.0032904968
0.225859941,-0.0034805015
0.164755401,-0.0032712296
0.26509579,-0.0034777224
0.305568226,-0.0036053509
0.285585741,-0.0036326572
0.376397952,-0.0038807169
0.331565329,-0.003788285
0.336583131,-0.0037455633
0.08394425,-0.0021264479
0.074252197,-0.0023044273
0.055083338,-0.0024685785
0.09489295,-0.0020546764
0.069558158,-0.0022202209
0.091140163,-0.0019650161
0.072032519,-0.0023403317
0.072643822,-0.0025461838
0.067434279,-0.0025196895
0.072634941,-0.0018197969
0.048100721,-0.001912035
0.061313309,-0.0016530901
0.058954805,-0.0020820946
0.046515135,-0.0023381487
0.038176301,-0.0021756366
0.063847103,-0.002785243
0.046887911,-0.0030044988
0.043437102,-0.0032121912
0.055381391,-0.0027701333
0.030959453,-0.0029822066
0.042280963,-0.002733998
0.068113111,-0.0029469281
0.094246174,-0.0030978248
0.058759083,-0.003162153
0.080317367,-0.0034109652
0.104943028,-0.0033517554
0.137487285,-0.003286086
0.138001426,-0.0035910234
0.16647388,-0.0035254136
0.196188951,-0.0037519261
0.230982024,-0.0037171915
0.198960527,-0.0034981892
0.26134644,-0.003684722
0.367631055,-0.0041875616
0.382175392,-0.0041150376
0.389806563,-0.00403028
0.345912109,-0.004060976
0.367796435,-0.0040050223
0.331727733,-0.0039329156
0.161146816,-8.7596476e-05
0.171869581,-4.107505e-05
0.187268498,-6.236136e-06
0.138477501,-0.00011418015
0.144031942,-6.1534345e-05
0.121616183,-0.0001815781
0.122033526,-0.00057130307
0.142961387,-0.00044519454
0.169936404,-0.00037080795
0.138156246,-0.0003335029
0.165928034,-0.00026471168
0.157932253,-0.00017108768
0.119415608,-0.00029367954
0.122043018,-0.00042466074
0.136453251,-0.0002136454
0.163025847,-0.00051992387
0.118392098,-0.00078862906
0.081705771,-0.0011290237
0.122101151,-0.00065856427
0.090031021,-0.0009370968
0.080616285,-0.00080197304
0.083352201,-0.0010982528
0.074379013,-0.0012885556
0.083909468,-0.0014477149
0.11483884,-0.00074738264
0.101493001,-0.0009346679
0.138137328,-0.0006104186
0.195566224,-0.0038955659
0.222156121,-0.0038696676
0.272763324,-0.0038408712
0.14337216,-0.0037020445
0.170889434,-0.0036978498
0.090045895,-0.0035087615
0.260181795,-0.004029058
0.326165135,-0.004126765
0.293602024,-0.00398273
0.289251973,-0.0042965487
0.324507129,-0.0042686537
0.353533976,-0.0042322353
0.263322344,-0.0041702315
0.29693039,-0.0041525215
0.230750524,-0.004035406
0.050878394,-0.0015776828
0.030013101,-0.002037771
0.020950281,-0.0024769306
0.06341195,-0.0017312095
0.042464645,-0.0021793768
0.072018415,-0.0018810555
0.080297439,-0.0025990382
0.063506757,-0.0022519603
0.041231467,-0.0025392696
0.066762699,-0.0030777678
0.076496791,-0.0028445646
0.025992332,-0.0027965978
0.128654933,-0.003400594
0.110419436,-0.0033652633
0.087470512,-0.0033372268
0.065786662,-0.0031093583
0.052409614,-0.0030908585
0.022837282,-0.0028017461
0.150410045,-0.0035921708
0.161558317,-0.0037576556
0.122155095,-0.003546685
0.354700548,1.822412e-05
0.296076166,2.849847e-05
0.23736791,6.631017e-07
0.293912357,1.744181e-05
0.235141423,1.9825995e-05
0.23307485,1.0944903e-05
0.15748495,-4.2282045e-05
0.123583677,-0.00010357797
0.165800342,-1.11833215e-05
0.438241055,-9.87947e-06
0.505001304,-6.780028e-05
0.463251243,5.5357814e-06
0.381503987,2.7999282e-05
0.405020707,2.9109418e-05
0.323440684,2.4937093e-05
0.117165693,-0.00024713576
0.131284493,-0.00016268343
0.184345746,-9.421259e-05
0.123131217,-0.0003306046
0.162443092,-0.00024151802
0.15046042,-0.00042888522
0.278831141,-0.003934361
0.301911936,-0.0038903728
0.323377018,-0.0038488284
0.358649503,-0.0040861666
0.364253756,-0.0040312037
0.408947176,-0.004203886
0.397570137,-0.0042353943
0.41322608,-0.0042391196
0.404096581,-0.004135728
0.401010278,-0.004113473
0.401724109,-0.004023917
0.377587545,-0.0039545298
0.029054456,-0.0026429966
0.022909107,-0.002795495
0.042244114,-0.002925545
0.023181172,-0.0024918169
0.023081362,-0.0026233718
0.018614797,-0.0023078546
0.017945533,-0.0029127821
0.038704615,-0.0031634495
0.043309031,-0.0030699298
0.016967764,-0.0020484552
0.032652891,-0.0020836517
0.01496329,-0.0017632023
0.030404458,-0.0023769662
0.046712818,-0.0026935413
0.055538494,-0.0024128854
0.075603559,-0.003408499
0.118864486,-0.0035847798
0.173795198,-0.0037390664
0.077220803,-0.0033398569
0.116724251,-0.0034939423
0.074825952,-0.0032220408
0.109955217,-0.003604658
0.176067482,-0.0037793443
0.172370094,-0.0037795678
0.351533897,-0.0041873977
0.29760328,-0.004059948
0.236038107,-0.003910318
0.305606881,-0.0040565804
0.238395122,-0.003928192
0.242440205,-0.003910467
0.378035697,-0.0042186305
0.33270679,-0.00408186
0.40022143,-0.0042208657
0.381925327,-0.0045177937
0.415901185,-0.004439898
0.421827342,-0.004335001
0.386275094,-0.004411109
0.407710111,-0.0043384507
0.379822468,-0.0043000206
0.327025785,-0.0043921545
0.362177155,-0.0044656023
0.356768724,-0.004350506
0.113301763,-0.00038874894
0.102537022,-0.0006490052
0.082343973,-0.00094459206
0.110212427,-0.00052469224
0.098059806,-0.00080160797
0.108715567,-0.0006756559
0.1222107,-0.0005841255
0.104708457,-0.00075726956
0.116440814,-0.00048016012
0.09489456,-0.0009555444
0.094105557,-0.0013909191
0.093953769,-0.0018446222
0.082106741,-0.0011473373
0.083887347,-0.00158602
0.065374764,-0.0013447925
0.049062828,-0.0018137917
0.072826292,-0.0020613447
0.026162966,-0.0022738278
0.085508552,-0.0012359247
0.101655458,-0.0015389621
0.097984702,-0.001089029
0.274506362,-0.004520647
0.31911844,-0.0045389608
0.354221976,-0.004537903
0.280433311,-0.004448436
0.323402867,-0.0044668242
0.284237536,-0.00437326
0.181450416,-0.0039436147
0.149079335,-0.0037917346
0.128394762,-0.0036119297
0.157870016,-0.00399255
0.113746129,-0.003827937
0.131738565,-0.004040502
0.237843579,-0.00423827
0.209925363,-0.004094951
0.185577587,-0.0041528046
0.235001559,-0.0043163598
0.185471876,-0.004232578
0.231621242,-0.0043927655
0.069050712,-0.0030778125
0.058130344,-0.0028566718
0.033720088,-0.0026588514
0.069940933,-0.0026858225
0.057408735,-0.0024696738
0.079487883,-0.0022717267
0.095424442,-0.0033038259
0.057807292,-0.0029880628
0.075188996,-0.0031958744
0.093296586,-0.0035322085
0.078531215,-0.0034407377
0.082325625,-0.0037647113
0.270652775,-3.2655895e-05
0.344270212,5.438924e-07
0.41855928,1.46999955e-05
0.3034882,-8.291006e-05
0.368834863,-4.246086e-05
0.326693717,-0.00014764816
0.258818916,-0.00022187084
0.197665157,-0.0003163591
0.226851941,-0.00015155226
0.487449328,5.401671e-06
0.54950381,-3.0696392e-05
0.505945204,-2.0377338e-05
0.438429405,-1.7993152e-05
0.461693114,-6.643683e-05
0.395006529,-9.49949e-05
0.144995506,-0.0006547645
0.141791573,-0.0009068996
0.136674233,-0.0011810362
0.118254393,-0.00082654506
0.111300777,-0.0010908097
0.088645768,-0.001012437
0.217828179,-0.0006261915
0.200929838,-0.0005533099
0.174819185,-0.00048761815
0.248012175,-0.00044132024
0.227024057,-0.00037514418
0.285982043,-0.0002803132
0.183996937,-0.0007966235
0.158782138,-0.0009825975
0.165957328,-0.0007221624
0.384869042,-0.004329212
0.405341041,-0.0043491423
0.420618857,-0.0043379962
0.408835372,-0.004452862
0.425204654,-0.004460551
0.404878779,-0.004557535
0.401150935,-0.004562013
0.408060256,-0.004576437
0.432300191,-0.004463412
0.025409537,-0.0006766543
0.024539612,-0.00044649094
0.053359359,-0.0008145422
0.05132217,-0.0012176707
0.021430391,-0.0009361133
0.027379,-0.0014566407
0.028734476,-0.0015625507
0.044034994,-0.001998417
0.048948172,-0.0018639565
0.068994954,-0.0024846867
0.089080974,-0.0028617457
0.134628468,-0.0032145754
0.069251408,-0.0023945123
0.069337679,-0.0027697533
0.044694087,-0.002258189
0.072209019,-0.0030619279
0.100685788,-0.0031582639
0.072312906,-0.0027967691
0.110271662,-0.0033639297
0.161619224,-0.0036401078
0.152755937,-0.003464289
0.351763993,-0.004196815
0.294799351,-0.003925182
0.214148832,-0.0035961196
0.303401327,-0.0040675476
0.225127171,-0.0037938803
0.244615032,-0.0039146766
0.348227284,-0.0042239055
0.349359039,-0.004228212
0.304088946,-0.0040808916
0.382733339,-0.004363604
0.397245928,-0.0044853613
0.382264057,-0.0043654814
0.359258718,-0.004621424
0.335298521,-0.004708104
0.317455661,-0.004769489
0.374513888,-0.0046579093
0.352458321,-0.004729785
0.38216133,-0.004658796
0.293297268,-0.0046336427
0.304168982,-0.0047185794
0.328363151,-0.0046368837
0.048347374,-0.0019579008
0.066556205,-0.0019054636
0.087713212,-0.0018683895
0.058034664,-0.0016028658
0.078740747,-0.0015639067
0.061075413,-0.0012637302
0.097236022,-0.0014326125
0.062640335,-0.0016932562
0.070636025,-0.0013423339
0.042737249,-0.0027543232
0.052955412,-0.0028664693
0.063743905,-0.002974674
0.059551157,-0.0024368614
0.066505045,-0.0025627688
0.078536426,-0.0021332502
0.046576167,-0.0024956688
0.063449375,-0.0021736324
0.049259929,-0.0022289678
0.240874351,-0.0045438185
0.204275174,-0.0044045076
0.160446099,-0.004231602
0.21577396,-0.0045554414
0.183829766,-0.004406236
0.19290591,-0.004554875
0.262175003,-0.0046600476
0.236047568,-0.0046729967
0.277758038,-0.0047443584
0.034548259,-0.0031603947
0.036799419,-0.0035399646
0.067544611,-0.0038800314
0.052476894,-0.0032555908
0.066498508,-0.0036183
0.069904642,-0.003344573
0.111834621,-0.0040042177
0.082888955,-0.0036984757
0.103086405,-0.0039507374
0.154664579,-0.004379891
0.14162381,-0.004203297
0.119424129,-0.0041546226
0.089459146,-0.0020736903
0.075653907,-0.0020283908
0.057837186,-0.0019893795
0.106152421,-0.0017660707
0.086891166,-0.0017254651
0.121470921,-0.0014665797
0.345178816,-0.00025300682
0.410748621,-0.00019273907
0.476973486,-0.00015516579
0.359450516,-0.00037829578
0.424796216,-0.00031229854
0.369877423,-0.0005229339
0.261023969,-0.0005797595
0.302279939,-0.00040352345
0.314874367,-0.000545077
0.57269273,-0.00014215708
0.662835657,-0.00014885515
0.606861664,-0.00024397671
0.512496725,-0.00025883317
0.543676624,-0.0003831908
0.455991161,-0.0004355833
0.201353018,-0.0008795485
0.239993379,-0.00083108246
0.290513678,-0.0007936135
0.189625041,-0.0011607036
0.226418446,-0.0011112764
0.182745886,-0.0014628917
0.172970315,-0.0010642037
0.164188754,-0.001356259
0.151512648,-0.0012616441
0.121292185,-0.0018620864
0.136854388,-0.0015562251
0.151183364,-0.0016571581
0.0126,-0.0005227998
0.0126,-0.00028831512
0.014415443,-0.0005460456
0.052516885,-0.0009961352
0.032335149,-0.00083274394
0.018265863,-0.00066965073
0.032789957,-0.0008594617
0.020871557,-0.00069043785
0.020218098,-0.00072053075
0.050245434,-0.0010859296
0.030104281,-0.0009545386
0.020263859,-0.0008207783
0.040479771,-0.0011965707
0.026130813,-0.001070939
0.033151722,-0.0013315752
0.039631546,-0.0012182817
0.035054175,-0.00094192475
0.069146397,-0.0011054948
0.392846559,-0.004562624
0.403086718,-0.0044660866
0.382147906,-0.004343696
0.391447226,-0.0046065375
0.396160583,-0.0044988766
0.391703681,-0.004603453
0.372412072,-0.0046982244
0.346630788,-0.004762836
0.371502243,-0.004693955
0.076059653,-0.0014645383
0.059506801,-0.0017041638
0.040012061,-0.0019389614
0.078943319,-0.001934804
0.074168952,-0.0021758154
0.101428247,-0.0023922846
0.042310013,-0.0016535819
0.062014321,-0.001560308
0.067613863,-0.002016969
0.038983408,-0.0025099143
0.104665634,-0.0030168667
0.102593978,-0.0027401075
0.292616454,-0.0037778988
0.222627353,-0.0033739433
0.150899279,-0.0029087737
0.25305805,-0.0036210194
0.175587265,-0.003210403
0.204595551,-0.0034323111
0.345026712,-0.0041128993
0.329075793,-0.0039729923
0.281597386,-0.0038002208
0.375034499,-0.0042497143
0.383428382,-0.00436195
0.350949382,-0.0040991306
0.279541658,-0.00467211
0.323296167,-0.004660912
0.369305393,-0.0046241954
0.300804083,-0.004762836
0.342385592,-0.004741095
0.313822596,-0.004794024
0.231896687,-0.004769124
0.251589611,-0.004779592
0.268133848,-0.004747033
0.262456891,-0.004789956
0.2822056,-0.004797533
0.28980183,-0.004789911
0.21924649,-0.0047337413
0.249590745,-0.004748918
0.204540077,-0.0046608225
0.032538462,-0.0028665215
0.036215798,-0.002984129
0.053106955,-0.0031003729
0.029734355,-0.0032748207
0.04927737,-0.003386803
0.032161064,-0.003648512
0.05942876,-0.0024260506
0.044569878,-0.0027706996
0.050154692,-0.0023810863
0.03476733,-0.002727069
0.042982884,-0.002340041
0.037190823,-0.0026074797
0.166707515,-0.004555911
0.138548368,-0.004373029
0.10672297,-0.004139684
0.134673774,-0.004540831
0.118346602,-0.0043523237
0.110752398,-0.0045080334
0.173210215,-0.004653074
0.139304223,-0.0046263784
