x,y,abs_error_t71
17.165163,17.777128,0.009615004
16.05854,17.990252,0.008932829
16.64721,18.14773,0.0063762665
16.129253,18.518332,0.011467099
15.631876,18.34034,0.0009370446
15.134499,18.16235,0.012814045
15.561163,17.81226,0.011511028
14.992354,17.707493,0.014260411
14.85021,17.252636,0.0006531477
15.419019,17.357403,0.0033476949
14.182165,16.650988,0.048418164
13.700353,16.492554,0.05247754
13.21854,16.334122,0.039509892
14.08293,16.154108,0.097279966
13.601117,15.995675,0.088588
13.983694,15.657229,0.086490035
13.180627,15.44868,0.053581417
13.582161,15.552955,0.072922826
13.199583,15.8914,0.064521134
15.2677555,16.146843,0.055803478
14.938971,16.480518,0.04909271
14.610186,16.814192,0.022594929
14.839735,15.983639,0.08480382
14.51095,16.317314,0.08113003
14.411715,15.820435,0.09824419
15.50778,16.585287,0.014994085
15.747804,17.02373,0.0021639466
15.178995,16.91896,0.0015383959
10.880597,14.438494,0.0015648007
11.329609,14.249881,0.0070159435
11.778622,14.061268,0.0032343268
11.191443,14.8720455,0.013883293
11.640456,14.683433,0.03147745
11.502291,15.305597,0.027146041
10.827174,14.032575,0.0048841834
10.773752,13.626655,0.0019111633
11.276187,13.843961,0.0024464726
12.445602,14.916692,0.03810066
11.973947,15.111145,0.042351604
12.112112,14.48898,0.02670449
13.005137,14.961228,0.03503704
12.671646,14.533516,0.028607905
12.338156,14.1058035,0.010185182
13.231181,14.5780525,0.04671502
12.89769,14.15034,0.026126564
13.457225,14.194877,0.077937245
13.406671,15.065504,0.04626167
13.632714,14.682328,0.066410124
13.808205,15.169779,0.05592662
9.822463,10.897145,0.11946201
10.068562,11.120302,0.07885778
10.31466,11.34346,0.051451683
9.724491,11.147534,0.10182029
9.97059,11.370692,0.07520169
9.626519,11.397924,0.09218907
9.794488,11.688221,0.08119774
10.138558,11.660989,0.06226504
9.962456,11.978518,0.07618028
10.245335,12.356092,0.045098662
10.421436,12.038563,0.0460037
10.597539,11.721034,0.035618484
10.704315,12.416138,0.020405948
10.880418,12.098608,0.027141154
11.163296,12.476183,0.0033496618
10.568644,13.098292,0.0007959008
10.406989,12.727192,0.016957045
10.86597,12.787238,0.005600035
11.071078,13.315599,0.0020484924
11.368404,13.004544,0.012891293
11.573513,13.532906,0.0060417056
9.859112,10.497731,0.16736823
9.735481,10.171307,0.20963305
9.611851,9.844882,0.22836816
10.14186,10.321475,0.15539551
10.0182295,9.99505,0.1908086
10.424607,10.145219,0.13808864
10.10521,10.720888,0.1148839
10.387959,10.544632,0.10860485
10.35131,10.944046,0.07375282
10.411101,9.698696,0.18361324
10.004723,9.548529,0.21604699
9.598344,9.39836,0.21848303
10.397594,9.252174,0.2277419
9.991216,9.102006,0.22887653
9.526221,8.93175,0.20000118
20.935188,17.769142,0.119226515
20.468372,17.659111,0.10468966
20.001558,17.54908,0.08661854
20.83986,17.303612,0.095502555
20.373045,17.19358,0.08119315
21.245337,17.5545,0.12257177
19.426823,17.366978,0.06921154
19.223576,16.829378,0.04677272
19.02033,16.291779,0.009814322
19.798311,17.01148,0.061650455
19.595064,16.473879,0.033293128
20.169798,16.655981,0.058809757
18.80141,17.376987,0.07259947
18.175997,17.386997,0.08805096
18.598164,16.839388,0.053581953
18.349388,16.114517,0.045312822
17.927221,16.662127,0.0337224
17.505056,17.209736,0.047869205
17.678446,15.937256,0.065643966
17.256279,16.484865,0.006620288
17.007504,15.759995,0.052458405
16.327719,16.89478,0.00028145313
16.667612,16.327387,0.019539595
16.916388,17.052258,0.024181247
15.8476715,16.017895,0.016092181
16.427588,15.888945,0.024395406
16.087696,16.456337,0.0020475984
15.272079,15.576836,0.04227233
15.276403,15.006827,0.02595383
15.280727,14.436819,0.044302285
15.851995,15.4478855,0.005931616
15.856319,14.877877,0.0061241984
16.431911,15.318936,0.02641654
14.844059,15.4136305,0.057415843
14.4160385,15.250426,0.060837746
14.848383,14.843622,0.04873407
14.240549,14.762975,0.07214308
14.065059,14.275524,0.12649816
14.672894,14.356172,0.09283292
14.281198,13.103494,0.20429778
14.614374,13.5479355,0.17464596
14.947551,13.992377,0.10043502
14.00654,13.467288,0.17665768
14.339717,13.91173,0.15166813
13.731882,13.831082,0.12695289
11.724487,12.474896,0.029729724
12.285679,12.473611,0.043645203
12.84687,12.472325,0.053121388
11.929596,13.003259,0.02456659
12.4907875,13.001972,0.03326738
12.134705,13.53162,0.008545697
13.253774,13.620693,0.066709936
12.694239,13.576157,0.020446539
13.050322,13.046509,0.061569393
13.803088,12.893105,0.16322458
13.528431,13.256899,0.12042034
13.32498,12.682714,0.096061945
10.761405,11.243695,0.0402928
10.798054,10.844281,0.058601737
10.8347025,10.444868,0.07581484
11.208149,11.14393,0.020408988
11.244798,10.744517,0.032300413
11.654893,11.044167,0.004824996
11.044283,11.621269,0.014947534
11.491027,11.521505,0.019591093
11.327162,11.998844,0.0051484704
11.888353,11.997558,0.048150122
12.052218,11.520219,0.046343744
12.449545,11.996272,0.052565813
10.879985,9.926911,0.1055429
10.866478,9.480389,0.16608667
10.852971,9.033866,0.2299754
11.3353615,9.708603,0.07637769
11.321856,9.262081,0.12875712
11.790739,9.490295,0.047727406
11.29008,10.226561,0.043904483
11.745457,10.008252,0.03603226
11.700175,10.52621,0.015212238
11.772308,8.957824,0.095137835
11.303425,8.7296095,0.21289021
10.83454,8.501395,0.27863818
11.753878,8.425353,0.1771332
11.284994,8.197139,0.24935234
10.759564,8.004816,0.23840755
20.498474,15.700367,0.010624826
20.621504,16.269224,0.053816617
19.92374,15.518266,0.0015672445
20.04677,16.087124,0.033707142
19.472034,15.905022,0.015504003
21.001379,15.979633,0.022978485
14.248992,11.91245,0.098483264
14.2597275,12.309464,0.13217318
14.270462,12.706479,0.18139368
13.781618,12.099075,0.10312861
13.792354,12.49609,0.13749588
13.314244,12.2857,0.08201873
19.82228,14.882115,0.00012564659
19.370575,15.268872,0.05341834
18.918869,15.655628,0.081530035
19.269115,14.632722,0.041573763
18.81741,15.019478,0.102271855
18.71595,14.3833275,0.063008726
18.247929,15.478367,0.09690952
17.576986,15.3011055,0.07812405
18.14647,14.8422165,0.08389127
18.13811,14.094978,0.041457474
17.568626,14.553867,0.04830259
16.999146,15.012756,0.042264044
17.560268,13.806628,0.010016859
16.990786,14.265517,0.014635861
16.982426,13.518278,0.066815674
15.84796,14.130638,0.027557492
16.415194,13.824458,0.05013013
16.423553,14.571697,0.009885132
15.563812,12.594833,0.10605997
16.036684,12.902649,0.10869175
16.509556,13.210464,0.086691976
15.469451,13.208829,0.15245068
15.942323,13.516644,0.086215794
15.37509,13.822824,0.08770865
14.708735,12.93394,0.20226282
15.136274,12.764387,0.16268694
15.041913,13.378382,0.1713106
14.698001,12.536925,0.15272313
14.687265,12.139911,0.09523684
15.125539,12.3673725,0.10332787
12.217806,10.868284,0.004618883
12.263087,10.3503275,0.017378747
12.30837,9.83237,0.021991313
12.780718,10.692402,0.0014730096
12.826,10.174445,0.0068901777
13.343631,10.5165205,0.03507638
12.615131,11.344337,0.03013295
13.178044,11.168455,0.038478434
13.012457,11.82039,0.049713135
13.947205,11.44714,0.102097034
13.479831,11.633765,0.074206114
13.645418,10.98183,0.07805884
12.22422,8.107698,0.15098447
12.712994,8.322516,0.065632164
13.201767,8.5373335,0.009471297
12.242651,8.64017,0.082880974
12.731424,8.854987,0.026800752
12.261082,9.172641,0.028583825
12.778712,9.514716,0.0046774745
13.249055,9.1970625,0.00930053
13.296343,9.8567915,0.019807816
13.170812,7.967631,0.05681789
12.682037,7.7528133,0.14654243
12.193264,7.5379963,0.20731717
13.139855,7.397928,0.16435456
12.651082,7.183111,0.24229747
12.164374,6.9793086,0.23379666
19.189304,14.003937,0.007462859
19.662659,13.624546,0.040225565
19.74247,14.253331,0.041035175
20.215824,13.8739395,0.088991046
20.295635,14.502725,0.03889972
20.754383,14.146024,0.07894266
14.566586,11.573247,0.09255421
14.264799,11.107938,0.109986424
13.963012,10.642628,0.08682078
14.88418,11.234045,0.10495013
14.582393,10.768735,0.10618734
15.201774,10.894842,0.1130718
15.004859,11.800709,0.068282485
15.3224535,11.461506,0.08473337
15.443132,12.02817,0.057225704
19.58595,12.979759,0.0013622642
19.112598,13.35915,0.03325981
18.639244,13.738541,0.03796053
19.03589,12.714363,0.035063744
18.562536,13.093754,0.04392171
18.48583,12.448967,0.01655054
17.48356,13.161841,0.021749318
17.984695,12.805404,0.016716242
18.061401,13.4501915,0.017953753
17.949434,12.184073,0.0018713474
17.448301,12.54051,0.0053643584
16.947166,12.896948,0.0602504
17.41304,11.919179,0.022753
16.911907,12.275617,0.030737638
16.876646,11.654285,0.044733882
16.001423,12.281318,0.042177737
16.439035,11.967801,0.02515459
16.474295,12.589132,0.060125828
15.880744,11.714654,0.046988726
15.760064,11.14799,0.100997865
16.318356,11.401137,0.06652129
13.820582,8.733366,0.0018573403
14.439398,8.929399,0.02292788
15.058212,9.125431,0.042461574
13.86787,9.393095,0.027371943
14.486686,9.589128,0.050536275
13.915158,10.052824,0.055977464
15.15392,10.305038,0.08336282
14.534539,10.178931,0.077658296
15.106067,9.715235,0.055934846
14.392287,7.4143662,0.10999018
13.995447,7.7886887,0.07170737
13.598607,8.163011,0.026561856
13.964491,7.218986,0.16106135
13.567651,7.5933084,0.10549641
13.5366955,7.023606,0.22919166
14.614263,7.984721,0.0407058
14.836238,8.555077,0.010661423
14.2174225,8.359043,0.015380561
13.511635,6.492283,0.35734785
13.9143715,6.15634,0.3768211
13.939431,6.687663,0.27208185
14.342168,6.3517203,0.2800734
14.367228,6.8830433,0.20371169
13.542026,5.960127,0.425727
18.962,12.074099,0.05705291
19.438171,11.69923,0.13228929
19.512062,12.339495,0.042880774
19.988234,11.964626,0.12650824
20.062122,12.604891,0.04995972
20.54106,12.230293,0.10650116
16.683226,9.948105,0.053785205
16.7477,10.516832,0.08404946
16.812172,11.085559,0.08159417
16.189407,10.263684,0.053453982
16.253881,10.832411,0.09269726
15.695591,10.579263,0.084729075
15.6477375,9.989459,0.04098797
15.599884,9.399655,0.027760446
16.141554,9.673881,0.023071647
19.37276,11.072372,0.16754955
18.89659,11.447241,0.13718134
18.420418,11.822109,0.064679086
18.831179,10.820383,0.16723686
18.355007,11.195251,0.15155065
18.289597,10.568393,0.15040118
17.34763,11.292321,0.08473539
17.818613,10.930357,0.14762467
17.884024,11.557215,0.082268596
17.218683,10.154868,0.08208895
17.75414,10.36163,0.11461276
17.283155,10.723595,0.107515335
16.505432,8.588375,0.04533714
16.564697,9.041618,0.0062094927
16.62396,9.494862,0.025862932
16.023026,8.767394,0.0076497197
16.08229,9.220637,0.012980163
15.540619,8.946412,0.022100389
15.761372,7.538143,0.13040012
15.526985,8.067239,0.04782915
15.292599,8.596335,0.008198559
15.305011,7.4968843,0.11212504
15.070624,8.02598,0.041217923
14.848649,7.4556255,0.10269427
16.257412,8.238298,0.063023984
15.775005,8.417316,0.023561418
16.009392,7.888221,0.08838391
15.494682,6.3079267,0.16458476
15.127217,6.6767397,0.18649274
14.759752,7.045553,0.16735315
15.102158,6.1454167,0.18566114
14.734693,6.5142303,0.21185756
14.709633,5.9829073,0.27072555
15.672476,7.128071,0.1919409
15.216114,7.086812,0.17074668
15.583579,6.717999,0.19179398
15.458166,5.898481,0.15949345
15.065641,5.735971,0.24987555
14.673116,5.5734615,0.37738878
15.42165,5.489035,0.20365071
15.029124,5.326525,0.3343085
14.742238,5.136812,0.3816654
18.758755,10.188165,0.11861467
19.227913,9.807938,0.085968316
19.300337,10.440155,0.14747936
19.769495,10.059927,0.111305594
19.841919,10.692144,0.15128636
20.321531,10.312527,0.114251375
19.130726,9.1765585,0.02723825
18.66157,9.556787,0.05398822
18.192411,9.937015,0.0807091
18.564383,8.925408,0.0007314682
18.095226,9.305636,0.028969228
17.99804,8.674258,0.04157442
17.121496,9.523489,0.031627834
17.559769,9.098874,0.0023425817
17.656954,9.730252,0.053251028
17.002968,8.6170025,0.06690121
17.500504,8.64563,0.06222731
17.062233,9.070246,0.0143530965
17.048016,7.6490703,0.13058841
17.36469,7.9907994,0.12035966
17.681364,8.332529,0.09238076
16.867155,7.962172,0.11734241
17.183828,8.303901,0.10111916
16.686293,8.275273,0.08551049
16.438272,7.925196,0.10501027
16.190252,7.575119,0.13863122
16.619135,7.6120944,0.13728249
15.937877,6.3756,0.15256798
16.38107,6.4432735,0.13984805
16.824263,6.510947,0.12633038
16.026773,6.785672,0.2025252
16.469967,6.853346,0.18320662
16.11567,7.1957445,0.19192559
16.97343,7.2696958,0.1408599
16.54455,7.2327204,0.16800004
16.898848,6.8903213,0.14587265
16.287933,5.484116,0.030108213
16.023516,5.7587194,0.07455313
15.7591,6.033323,0.124690115
15.987,5.3492737,0.06250095
15.722583,5.6238775,0.118864655
15.686067,5.214432,0.14612502
16.46671,5.826393,0.052434504
16.645487,6.16867,0.09174061
16.202293,6.1009965,0.09808427
16.258272,5.1555996,0.023826957
15.957338,5.0207577,0.07917261
15.656405,4.8859153,0.17293715
16.228611,4.8270836,0.052596807
15.927677,4.692241,0.11489034
15.707241,4.5359063,0.16631621
19.656572,8.829868,0.018070936
19.090229,8.578717,0.016247451
18.523886,8.327567,0.054523468
19.616074,8.232027,0.023194313
19.04973,7.9808764,0.034671962
20.123144,8.43871,0.01145792
18.18736,6.9039664,0.063406825
18.650099,7.1473727,0.048280776
19.112839,7.390779,0.030224085
18.124252,7.4940634,0.08931154
18.586992,7.73747,0.063712
18.061146,8.084161,0.09735143
17.427797,7.4007025,0.119953394
17.807579,7.152334,0.09654659
17.744473,7.7424316,0.11541158
17.353212,7.021328,0.117406964
17.27863,6.6419535,0.1024124
17.732994,6.7729597,0.081995726
17.736452,5.937874,0.008710921
17.886755,6.259905,0.03154546
18.037058,6.5819354,0.050690472
17.432388,6.128898,0.047522485
17.582691,6.450929,0.06747353
17.128326,6.3199224,0.089232564
17.131416,5.458971,0.005626321
17.029032,5.80963,0.038428903
16.926647,6.1602883,0.085460246
16.850254,5.467353,0.011570692
16.747871,5.8180113,0.046595454
16.569094,5.475734,0.01571387
17.534773,5.7782397,0.0059803724
17.230711,5.969264,0.046004176
17.333094,5.618605,0.005652249
16.8937,4.7359443,0.025521874
16.691776,4.985335,0.008358896
16.489855,5.2347255,0.007870734
16.662115,4.6568184,0.03653288
16.460194,4.906209,0.022531927
16.430532,4.577693,0.061819077
17.052177,5.2179623,0.0014560819
16.771015,5.2263436,0.004930079
16.972939,4.976953,0.009137094
16.862455,4.5021906,0.042895913
16.630873,4.423065,0.058787823
16.39929,4.3439393,0.08305663
16.831213,4.2684374,0.05417186
16.59963,4.1893115,0.0767234
16.434433,4.078442,0.09325814
19.51978,6.6808,0.030193567
19.547678,7.1574926,0.0035396814
19.057041,6.4373937,0.030159533
19.08494,6.9140863,0.016575396
18.6222,6.67068,0.020392716
19.968695,6.7895665,0.033734202
18.596548,5.69798,0.06459081
18.89499,5.866689,0.07932943
19.193436,6.035398,0.084806204
18.460152,6.0999756,0.029255033
18.758596,6.2686844,0.032360792
18.323755,6.501971,0.024233818
18.02315,5.857909,0.012491584
18.309849,5.7779446,0.039826453
18.173452,6.17994,0.0041712523
17.950888,5.197413,0.0012943745
18.166107,5.3642683,0.025243998
18.381329,5.531124,0.047741294
17.87941,5.444233,0.016678035
18.09463,5.6110888,0.030514956
17.80793,5.6910534,0.01026082
17.606253,5.5314193,0.010744095
17.404573,5.371785,0.0061092973
17.67773,5.284599,0.005112171
17.471249,4.7794833,0.034059048
17.357971,5.005979,0.012292206
17.244694,5.2324753,0.003047347
17.278732,4.7649703,0.029759407
17.165455,4.991466,0.00909549
17.086216,4.7504573,0.026899278
17.631128,4.918793,0.021411538
17.791008,5.058103,0.015550435
17.51785,5.145289,0.006883323
17.351923,4.2259502,0.063185334
17.199183,4.3959484,0.05235243
17.04644,4.565946,0.03842497
17.167938,4.1621947,0.050046444
17.015198,4.332193,0.04699874
16.983955,4.098439,0.048155725
17.431473,4.594972,0.047787964
17.238956,4.580459,0.042868912
17.391699,4.4104614,0.061257064
17.256845,3.8923662,0.06710887
17.304384,4.0591583,0.055663645
17.072863,3.828611,0.068980634
17.120401,3.9954028,0.05647403
16.936417,3.9316473,0.06380761
16.954882,3.7265782,0.085110545
18.871696,5.4919605,0.07401526
19.146847,5.285941,0.055959523
19.170141,5.66067,0.0952214
19.445292,5.4546504,0.08289868
19.468586,5.8293786,0.10679519
19.813742,5.5006332,0.085647404
18.642685,4.758744,0.04013604
18.902454,4.8658032,0.015188575
19.162226,4.9728627,0.0041394234
18.627306,5.0718226,0.0062447786
18.887075,5.1788816,0.031860948
18.611927,5.384901,0.051908374
18.181486,5.05119,0.00534302
18.412086,4.904967,0.029124796
18.396708,5.218045,0.021004975
17.66013,4.6430664,0.053415656
17.620354,4.458555,0.06937176
17.58058,4.2740445,0.0757041
17.84901,4.5066495,0.07376826
17.809235,4.322139,0.08648944
18.037891,4.3702326,0.090090334
18.441086,4.62924,0.06119013
18.210487,4.775463,0.04810351
17.979889,4.921686,0.028461695
18.239489,4.4997363,0.078718424
18.00889,4.6459594,0.063100636
17.82001,4.7823763,0.04235047
17.370321,3.728873,0.08100134
17.531334,3.7321715,0.0838334
17.41786,3.895665,0.07074314
17.578873,3.8989637,0.07653445
17.465397,4.062457,0.06336218
17.694054,4.110551,0.08186066
17.807528,3.9470577,0.086250246
17.922709,4.158645,0.09551805
17.416197,3.5577784,0.10222292
19.286812,4.60135,0.06060177
19.354404,4.840636,0.028876603
19.027042,4.4942904,0.072834015
19.094633,4.7335763,0.03863448
18.834864,4.6265173,0.053626418
19.566044,4.582934,0.06775868
19.053751,4.2491107,0.09901035
18.861572,4.3813376,0.08459878
18.669394,4.513564,0.070934415
18.888283,4.136158,0.105612576
18.696104,4.2683845,0.09789723
18.467796,4.3840604,0.08747673
18.2662,4.2545567,0.10073584
18.494507,4.1388807,0.10341811
18.16873,3.9350014,0.09766382
18.10331,4.152617,0.10005623
18.053547,3.723414,0.09333974
17.988129,3.9410295,0.09224999
17.872948,3.7294421,0.09264487
18.397038,3.8193254,0.09841359
18.559925,3.9212651,0.101047575
18.331617,4.036941,0.10323024
17.96623,3.5358236,0.09500849
19.131296,4.0261364,0.10968423
18.561043,3.6822255,0.09019667
