step,phase,c_lambda,e11_lambda,e22_lambda,e12_lambda,allen_cahn_lambda,force_balance_lambda,k_reg_lambda
3547,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3548,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3549,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3550,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3551,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3552,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3553,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3554,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3555,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3556,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3557,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3558,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3559,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3560,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3561,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3562,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3563,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3564,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3565,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3566,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3567,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3568,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3569,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3570,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3571,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3572,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3573,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3574,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3575,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3576,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3577,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3578,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3579,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3580,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3581,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3582,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3583,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3584,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3585,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3586,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3587,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3588,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3589,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3590,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3591,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3592,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3593,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3594,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3595,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3596,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3597,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3598,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3599,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3600,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3601,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3602,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3603,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3604,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3605,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3606,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3607,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3608,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3609,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3610,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3611,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3612,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3613,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3614,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3615,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3616,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3617,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3618,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3619,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3620,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3621,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3622,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3623,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3624,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3625,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3626,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3627,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3628,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3629,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3630,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3631,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3632,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3633,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3634,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3635,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3636,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3637,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3638,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3639,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3640,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3641,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3642,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3643,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3644,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3645,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3646,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3647,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3648,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3649,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3650,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3651,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3652,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3653,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3654,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3655,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3656,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3657,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3658,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3659,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3660,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3661,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3662,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3663,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3664,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3665,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3666,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3667,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3668,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3669,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3670,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3671,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3672,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3673,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3674,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3675,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3676,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3677,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3678,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3679,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3680,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3681,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3682,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3683,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3684,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3685,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3686,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3687,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3688,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3689,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3690,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3691,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3692,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3693,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3694,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3695,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3696,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3697,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3698,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3699,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3700,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3701,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3702,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3703,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3704,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3705,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3706,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3707,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3708,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3709,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3710,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3711,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3712,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3713,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3714,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3715,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3716,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3717,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3718,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3719,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3720,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3721,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3722,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3723,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3724,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3725,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3726,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3727,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3728,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3729,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3730,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3731,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3732,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3733,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3734,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3735,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3736,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3737,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3738,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3739,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3740,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3741,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3742,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3743,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3744,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3745,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3746,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3747,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3748,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3749,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3750,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3751,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3752,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3753,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3754,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3755,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3756,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3757,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3758,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3759,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3760,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3761,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3762,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3763,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3764,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3765,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3766,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3767,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3768,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3769,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3770,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3771,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3772,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3773,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3774,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3775,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3776,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3777,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
3778,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
