x,y,c_abs_error_t71
7.8971915,9.399072,0.009216189
8.105693,9.132458,0.013789654
21.218636,19.19501,0.11885071
21.47775,19.062181,0.11824432
21.736866,18.929354,0.11734313
21.995981,18.796526,0.119078845
21.462315,19.384335,0.12415528
21.733776,19.252008,0.122516185
22.005236,19.11968,0.11254224
21.705994,19.57366,0.13521183
21.9898,19.441833,0.12923884
8.3881,8.8413105,0.0077673197
8.68257,8.5621195,0.013919711
8.989104,8.294884,0.04046613
8.472286,9.319877,0.0010172725
8.760725,9.034707,0.007063806
9.061227,8.761494,0.025469422
8.83888,9.507296,0.0129721165
9.133349,9.228104,0.018298626
9.205472,9.694715,0.019907117
21.030516,18.234673,0.1520547
21.340664,18.020031,0.14488533
21.650812,17.80539,0.1294179
21.960958,17.590748,0.11961436
21.352337,18.421957,0.13830775
21.663538,18.207031,0.13260317
21.97474,17.992105,0.12405795
21.67416,18.609241,0.12575847
21.986412,18.394032,0.123063534
10.384088,8.805652,0.03763014
9.919093,8.635396,0.034064054
9.454099,8.465139,0.036155105
10.309112,8.309073,0.0418846
9.840928,8.135521,0.044133425
9.3727455,7.961969,0.049836516
10.234136,7.8124943,0.04079497
9.762763,7.635646,0.035984695
10.159159,7.3159156,0.03369814
20.744534,16.838081,0.11812878
21.124409,16.54849,0.12916738
21.504282,16.2589,0.18015891
21.884157,15.969309,0.20824772
21.15001,17.08897,0.11641228
21.531736,16.799046,0.13381213
21.913462,16.50912,0.17500216
21.555485,17.339859,0.12168306
21.939062,17.0496,0.11907536
11.735447,7.8928814,0.07237649
11.210017,7.7005596,0.058657706
10.684588,7.5082374,0.04582244
11.706556,7.3341937,0.06381035
11.176788,7.1363416,0.06327844
10.64702,6.9384894,0.045281053
11.677667,6.7755055,0.058208108
11.143559,6.5721235,0.066382706
11.648776,6.216818,0.058075726
20.375446,15.13151,0.14535773
20.834192,14.774809,0.14412999
21.29294,14.418108,0.15053779
21.751688,14.061407,0.17313653
20.87835,15.410776,0.13360852
21.339558,15.053933,0.12349337
21.800766,14.69709,0.12147665
21.381254,15.6900425,0.16326767
21.844921,15.333057,0.1355452
13.108899,6.8282256,0.076556504
12.622191,6.624423,0.061469376
12.135484,6.4206204,0.05439806
13.13929,6.2960696,0.0630824
12.648681,6.08608,0.05498153
12.1580715,5.87609,0.0588277
13.169681,5.7639136,0.057586133
12.67517,5.5477366,0.051126122
13.20007,5.2317576,0.05060947
20.136013,13.245154,0.19857848
20.61495,12.870557,0.19778508
21.093887,12.495959,0.16467822
21.572824,12.121362,0.13446188
20.674572,13.517239,0.20404857
21.155918,13.142858,0.18622953
21.637266,12.7684765,0.17243224
21.21313,13.789323,0.18122625
21.696888,13.415158,0.18786597
14.317107,5.8203974,0.103242755
13.944762,5.624184,0.075993
13.572416,5.427971,0.055069625
14.3862295,5.383748,0.08288878
14.0114765,5.1829047,0.060768366
13.636724,4.982061,0.04806173
14.455352,4.947099,0.056010425
14.078192,4.7416253,0.04545343
14.524474,4.51045,0.04401785
19.914343,11.324363,0.18913293
20.393957,10.944744,0.18808126
20.87357,10.565126,0.19722748
21.353184,10.185508,0.19892716
20.46717,11.590029,0.18464714
20.949034,11.210986,0.18248588
21.430899,10.8319435,0.18978488
21.019997,11.855695,0.1525175
21.504112,11.477227,0.15527534
15.385134,5.0795894,0.10368371
15.098247,4.8898764,0.07789093
14.81136,4.700163,0.054515064
15.435968,4.7295804,0.07244259
15.147846,4.5371013,0.051270247
14.859723,4.3446226,0.03495401
15.486804,4.379571,0.052366793
15.197445,4.1843266,0.034896433
15.53764,4.029562,0.047604382
19.69707,9.42771,0.21348822
20.163641,9.036551,0.21664551
20.630213,8.645394,0.18034038
21.096785,8.254236,0.14281973
20.249107,9.680309,0.21641603
20.71776,9.290068,0.2102117
21.186413,8.899827,0.17125455
20.801146,9.932908,0.2086379
21.27188,9.543584,0.19739246
16.19895,4.498567,0.089063466
15.978513,4.342232,0.07149398
15.758077,4.185897,0.056527734
16.23409,4.23307,0.08031052
16.013304,4.075729,0.064044654
15.792516,3.9183877,0.052750647
16.269234,3.9675725,0.07678181
16.048096,3.8092253,0.06379503
16.304377,3.7020752,0.070847034
19.575577,7.634186,0.14767206
19.996593,7.266259,0.16773161
20.41761,6.898333,0.18019786
20.838627,6.530407,0.15198255
20.082645,7.8408694,0.14028418
20.505426,7.473792,0.15745509
20.928207,7.1067147,0.16323012
20.589716,8.047553,0.13292572
21.01426,7.6813245,0.13061878
16.79997,4.0346837,0.11587024
16.634773,3.9238143,0.10498351
16.469574,3.8129447,0.083176255
16.818436,3.8296149,0.1098938
16.6556,3.723436,0.091299236
16.492764,3.617257,0.07649183
16.836899,3.6245458,0.0929687
16.676426,3.5230577,0.08182037
16.855364,3.4194767,0.085793436
20.389711,6.4216404,0.16798353
19.940796,6.312874,0.1824469
19.49188,6.2041073,0.18327418
20.759354,6.0818777,0.12576371
20.298195,5.97862,0.15376595
19.837036,5.875362,0.17218807
20.655594,5.644366,0.10792339
20.182192,5.5466166,0.12670064
